CASENUM,VEH_NO,REGION,PSU,PJ,PSU_VAR,URBANICITY,STRATUM,PVE_FORMS,PNUMOCCS,PMONTH,PHOUR,PMINUTE,PHARM_EV,PMAN_COLL,PTYPE,PHIT_RUN,PMAKE,PMODEL,PMAK_MOD,PBODYTYP,PMODYEAR,PVIN,PTRAILER,PMCARR_I1,PMCARR_I2,PMCARR_ID,PGVWR,PV_CONFIG,PCARGTYP,PHAZ_INV,PHAZPLAC,PHAZ_ID,PHAZ_CNO,PHAZ_REL,PBUS_USE,PSP_USE,PEM_USE,PIMPACT1,PVEH_SEV,PTOWED,PM_HARM,PVEH_SC1,PVEH_SC2,PFIRE,PTRLR1VIN,PTRLR2VIN,PTRLR3VIN,PSUSTRAT,WEIGHT
201700195089,2,2,39,1374,39,1,10,1,0,6,99,99,14,0,2,0,6,51,6051,4,2012,2C3CCACG8CH2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,777777777777,777777777777,777777777777,7,197.70474107
201700195506,2,2,39,1374,39,1,10,1,0,7,99,99,14,0,2,0,48,45,48045,6,2014,4S4BRCAC6E12,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,4,5,12,0,0,0,777777777777,777777777777,777777777777,7,197.70474107
201700195814,2,2,39,1374,39,1,10,1,2,7,19,25,14,0,2,0,41,402,41402,14,2005,4F2YZ961X5KM,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,2,5,12,0,0,0,777777777777,777777777777,777777777777,7,197.70474107
201700195851,2,2,39,1374,39,1,4,1,0,7,16,40,14,0,2,0,20,403,20403,14,2006,1GNET16S3661,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,6,2,12,0,0,0,777777777777,777777777777,777777777777,7,9.4803277548
201700195877,2,2,67,1919,67,1,10,1,0,8,13,10,14,0,2,0,12,23,12023,4,2012,5J6RM4H55CL0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,83,2,5,12,0,0,0,777777777777,777777777777,777777777777,8,202.68214761
201700196135,2,4,46,338,46,1,10,1,0,9,23,20,14,0,2,0,54,402,54402,14,2014,5J8TB4H59EL0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,61,4,5,12,0,0,0,777777777777,777777777777,777777777777,22,225.00004598
201700196259,2,2,39,1383,39,1,4,1,0,8,20,50,14,0,2,0,20,403,20403,14,2008,1GNDT13S0822,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,777777777777,777777777777,777777777777,7,23.529635116
201700196386,2,2,39,1374,39,1,10,1,0,7,3,15,14,0,2,0,7,402,7402,14,2000,1B4HS28Z3YF1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,2,5,12,0,0,0,777777777777,777777777777,777777777777,7,197.70474107
201700196505,2,2,39,1374,39,1,8,1,0,7,2,18,14,0,2,0,12,422,12422,15,2003,1FMPU16LX3LB,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,777777777777,777777777777,777777777777,7,117.66718559
201700196505,3,2,39,1374,39,1,8,1,0,7,2,18,14,0,2,0,6,18,6018,4,2015,1C3CCCAB6FN5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,777777777777,777777777777,777777777777,7,117.66718559
201700197513,2,4,56,208,208,1,10,1,0,10,18,50,14,0,2,0,20,481,20481,39,2015,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,4,5,12,0,0,0,777777777777,777777777777,777777777777,20,242.7184756
201700198631,2,3,70,138,70,2,9,1,0,10,16,45,14,0,2,0,59,35,59035,4,2006,JTHBK2621650,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,4,2,5,12,0,0,0,777777777777,777777777777,777777777777,16,152.62568782
201700198699,2,3,70,138,70,2,10,1,0,10,21,9,14,0,2,0,12,481,12481,34,2001,1FTRW07LX1KE,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,777777777777,777777777777,777777777777,16,204.71692831
201700199937,2,3,17,1053,17,1,10,1,0,8,12,20,14,0,2,0,7,29,7029,4,2016,1C3CDFFA2GD8,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,2,5,12,0,0,0,777777777777,777777777777,777777777777,15,207.22614591
201700200090,1,2,25,2092,25,1,10,1,0,10,15,49,14,0,2,0,20,431,20431,16,1996,1GNFK16R1TJ4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,2,5,12,0,0,0,777777777777,777777777777,777777777777,8,201.33723815
201700200184,2,3,38,573,38,1,10,1,0,8,2,0,14,0,2,0,20,421,20421,15,2015,1GNSCBKC0FR,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,1,2,5,12,0,0,0,777777777777,777777777777,777777777777,14,208.6065467
201700200325,2,4,60,232,60,1,6,1,0,9,1,52,14,0,2,0,49,442,49442,20,2004,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,2,5,12,0,0,0,777777777777,777777777777,777777777777,21,63.040922667
201700200325,3,4,60,232,60,1,6,1,0,9,1,52,14,0,2,0,23,481,23481,34,2016,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,777777777777,777777777777,777777777777,21,63.040922667
201700200353,2,2,26,721,26,2,10,1,0,9,13,5,14,0,2,0,49,40,49040,4,2005,4T1BE32K75U0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,3,8,5,12,0,0,0,777777777777,777777777777,777777777777,9,202.38501009
201700200494,2,3,17,1053,17,1,8,1,0,8,16,40,14,0,2,0,63,37,63037,6,2010,KNDJT2A27A71,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,98,2,5,12,0,0,0,777777777777,777777777777,777777777777,15,123.04885818
201700200494,3,3,17,1053,17,1,8,1,0,8,16,40,14,0,2,0,19,23,19023,4,2014,2G61L5S3XE91,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,5,12,0,0,0,777777777777,777777777777,777777777777,15,123.04885818
201700200851,2,3,38,573,38,1,9,1,0,8,4,40,14,0,2,0,34,34,34034,1,1995,WBABJ6325SJ,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,777777777777,777777777777,777777777777,14,91.159299455
201700201125,2,1,34,1692,34,1,5,2,0,9,8,20,14,0,2,0,49,399,49399,8,2004,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,8,8,12,0,0,0,777777777777,777777777777,777777777777,1,22.929305815
201700201161,2,4,56,206,206,1,6,1,0,8,0,5,14,0,2,0,84,884,84884,64,2006,888888888888,0,77,777777777,77777777777,8,1,98,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,777777777777,777777777777,777777777777,20,61.609514748
201700201305,2,4,20,3011,20,2,6,1,2,10,17,59,14,0,2,0,7,442,7442,20,2002,2B4GP44362R7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,777777777777,777777777777,777777777777,25,51.202773716
201700201814,2,3,38,573,38,1,9,1,0,9,6,38,14,0,2,0,48,47,48047,4,2015,JF1VA1D69F8,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,777777777777,777777777777,777777777777,14,155.45811821
201700202305,2,4,10,315,10,1,2,1,0,7,2,59,14,0,2,0,37,441,37441,20,2009,5FNRL38759B0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,61,6,2,12,0,0,0,777777777777,777777777777,777777777777,21,29.810851246
201700202445,2,1,72,1733,72,1,10,1,0,8,5,6,14,0,3,0,42,999,42999,49,2015,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,8,12,0,0,0,777777777777,777777777777,777777777777,1,214.59882978
201700202465,2,2,67,1919,67,1,10,1,0,8,20,49,14,0,2,0,7,881,7881,61,2015,3C7WRNBL5FG5,0,77,777777777,77777777777,2,1,96,1,0,0,0,0,0,0,0,62,6,2,12,0,0,0,777777777777,777777777777,777777777777,8,202.68214761
201700203416,1,1,50,1646,50,2,10,1,0,7,18,10,14,0,2,0,35,499,35499,19,2015,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,777777777777,777777777777,777777777777,4,209.31467634
201700203417,2,1,72,1723,72,1,7,1,0,9,14,3,14,0,2,0,35,499,35499,19,2010,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,8,8,12,0,0,0,777777777777,777777777777,777777777777,1,141.13418069
201700203417,3,1,72,1723,72,1,7,1,0,9,14,3,14,0,2,0,2,499,2499,19,2017,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,8,12,0,0,0,777777777777,777777777777,777777777777,1,141.13418069
201700203430,1,1,50,1646,50,2,9,1,1,9,21,24,14,0,2,0,12,399,12399,4,2016,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,5,5,12,6,2,12,41,0,0,777777777777,777777777777,777777777777,4,156.84529961
201700203453,1,1,72,1723,72,1,10,1,0,9,13,35,14,0,2,0,49,499,49499,19,2005,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,8,12,0,0,0,777777777777,777777777777,777777777777,1,214.59882978
201700203497,2,1,72,1723,72,1,9,1,0,9,23,55,14,0,2,0,55,35,55035,4,2000,KMHJF35F8YU9,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,8,12,0,0,0,777777777777,777777777777,777777777777,1,159.93221174
201700203497,3,1,72,1723,72,1,9,1,0,9,23,55,14,0,2,0,54,499,54499,19,2004,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,8,8,12,0,0,0,777777777777,777777777777,777777777777,1,159.93221174
201700204047,2,4,20,3011,20,2,2,1,1,10,11,30,14,0,2,0,49,442,49442,20,2006,5TDZA23C06S4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,6,2,12,0,0,0,777777777777,777777777777,777777777777,25,36.486553165
201700204052,2,4,20,3010,20,2,10,1,1,10,15,52,14,0,2,0,20,431,20431,16,1994,1GNFK16K4RJ3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,6,2,12,0,0,0,777777777777,777777777777,777777777777,25,201.78377016
201700204922,2,2,27,893,27,1,10,1,0,9,18,17,14,0,2,0,37,441,37441,20,2014,5FNRL5H42EB1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,8,5,12,0,0,0,777777777777,777777777777,777777777777,6,201.4770617
201700205591,2,2,67,1919,67,1,9,1,0,4,18,45,14,0,2,0,42,42,42042,4,2016,55SWF4KB8GU1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,2,5,12,0,0,0,777777777777,777777777777,777777777777,8,150.41383024
201700205851,2,2,67,1919,67,1,7,1,0,6,8,30,14,0,2,0,20,8,20008,9,1973,1X69D3W25517,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,2,5,12,0,0,0,777777777777,777777777777,777777777777,8,127.60440987
201700205938,2,1,72,1723,72,1,10,1,1,9,9,30,14,0,2,0,59,499,59499,19,2015,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,214.59882978
201700206107,2,4,60,256,60,1,9,1,0,8,12,50,14,0,2,0,20,482,20482,34,2006,888888888888,1,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,2,5,12,0,0,0,888888888888,777777777777,777777777777,21,184.92926212
201700206148,2,4,60,256,60,1,4,1,0,8,18,10,33,0,3,0,34,37,34037,4,1997,WBAGF8328VDL,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,98,6,2,12,0,0,1,777777777777,777777777777,777777777777,21,13.22839241
201700206405,2,3,78,453,78,1,5,1,2,10,13,44,14,0,2,0,20,2,20002,4,2016,2G1WC5E3XG11,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,777777777777,777777777777,777777777777,10,22.610408183
201700207462,2,4,46,336,46,1,7,1,0,9,7,30,14,0,2,0,99,399,99399,9,9999,999999999999,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,98,9,5,12,0,0,0,777777777777,777777777777,777777777777,22,142.83790648
201700207563,2,3,83,2810,83,1,10,1,0,7,17,0,14,0,2,0,13,1,13001,4,2005,1LNHM82W45Y6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,4,5,12,0,0,0,777777777777,777777777777,777777777777,13,209.74686601
201700207773,2,3,52,587,52,2,10,1,1,9,23,38,14,0,2,0,12,401,12401,14,1997,1FMDU34X0VZ,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,2,5,12,0,0,0,777777777777,777777777777,777777777777,18,202.55264855
201700207856,2,3,62,565,62,2,5,1,0,9,3,40,14,0,2,0,97,997,97997,98,9998,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,777777777777,777777777777,777777777777,18,21.824336905
201700207952,2,1,72,1723,72,1,6,1,0,9,13,55,14,0,2,0,18,399,18399,4,2000,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,8,8,12,0,0,0,777777777777,777777777777,777777777777,1,54.746787003
201700207952,3,1,72,1723,72,1,6,1,0,9,13,55,14,0,2,0,12,499,12499,39,1998,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,8,12,0,0,0,777777777777,777777777777,777777777777,1,54.746787003
201700208005,2,3,83,2811,83,1,10,1,0,8,99,99,14,0,2,0,35,47,35047,4,2013,1N4AL3AP2DC2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,2,5,12,0,0,0,777777777777,777777777777,777777777777,13,209.74686601
201700208138,1,1,13,1207,13,1,2,1,3,9,0,50,14,0,2,0,49,399,49399,9,2001,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,6,2,12,0,0,0,777777777777,777777777777,777777777777,3,24.157346062
201700208152,2,1,31,1708,31,1,7,1,0,9,8,25,14,0,3,0,85,884,85884,66,2005,888888888888,1,77,777777777,77777777777,3,6,3,1,0,0,0,0,0,0,0,6,8,8,12,0,0,0,888888888888,777777777777,777777777777,2,137.2272128
201700208155,2,2,25,2087,25,1,10,1,0,7,12,0,14,0,2,0,12,3,12003,2,2000,1FAFP4049YF1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,6,2,12,0,0,0,777777777777,777777777777,777777777777,8,201.33723815
201700208797,2,4,46,353,46,1,7,2,0,9,18,10,14,0,2,0,85,881,85881,63,2013,1NKDL49X2DJ3,0,99,999999999,99999999999,3,2,96,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,777777777777,777777777777,777777777777,22,142.83790648
201700208982,2,2,45,1315,45,2,10,1,0,8,10,40,14,0,2,0,12,401,12401,14,2014,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,777777777777,777777777777,777777777777,9,204.07400584
201700208993,2,4,56,206,206,1,7,1,0,2,18,40,14,0,2,0,49,401,49401,14,1990,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,14,0,0,0,777777777777,777777777777,777777777777,20,153.08600421
201700208993,3,4,56,206,206,1,7,1,0,2,18,40,14,0,2,0,58,37,58037,9,2004,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,777777777777,777777777777,777777777777,20,153.08600421
201700209217,3,3,12,455,12,1,6,2,1,10,6,49,12,2,2,0,12,481,12481,34,2002,1FTSW30F92EC,1,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,888888888888,777777777777,777777777777,12,52.715850657
201700209994,2,2,45,1283,45,2,10,1,0,3,21,11,14,0,3,0,20,37,20037,9,2010,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,4,5,12,0,0,0,777777777777,777777777777,777777777777,9,204.07400584
201700210268,2,3,38,573,38,1,10,1,1,9,20,57,14,0,2,0,34,401,34401,14,2003,5UXFA53523L,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,2,5,12,0,0,0,777777777777,777777777777,777777777777,14,208.6065467
201700210382,2,2,25,2087,25,1,4,1,0,9,17,55,42,0,3,0,20,22,20022,2,2005,1G1AL12F9575,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,98,6,2,12,0,0,1,777777777777,777777777777,777777777777,8,16.463973568
201700212091,2,4,56,211,211,1,10,1,0,10,12,0,14,0,2,0,20,9,20009,9,2013,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,777777777777,777777777777,777777777777,20,242.7184756
201700212212,1,2,77,641,77,2,8,1,0,5,15,58,14,0,2,0,49,403,49403,14,2012,5TDDK3EHXCS1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,2,5,12,0,0,0,777777777777,777777777777,777777777777,9,109.29405546
201700212264,1,2,77,625,77,2,8,1,1,5,1,16,14,0,3,0,22,403,22403,14,2008,2CKDL43FX863,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,8,2,5,12,0,0,0,777777777777,777777777777,777777777777,9,109.29405546
201700212681,2,2,77,650,77,2,10,1,4,6,23,41,14,0,2,0,12,481,12481,34,2003,1FTNW21F93EA,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,0,5,12,0,0,0,777777777777,777777777777,777777777777,9,169.44835389
201700212682,2,2,77,650,77,2,8,1,1,5,9,33,14,0,2,0,20,473,20473,34,2016,1GCGTCE39G13,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,777777777777,777777777777,777777777777,9,109.29405545
201700212695,2,2,77,687,77,2,10,1,0,5,0,23,14,0,2,0,20,481,20481,34,1990,1GCDC14ZXLE1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,777777777777,777777777777,777777777777,9,198.35730372
201700212695,3,2,77,687,77,2,10,1,0,5,0,23,14,0,2,0,49,482,49482,34,2005,5TBET341X5S4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,777777777777,777777777777,777777777777,9,198.35730372
201700212695,4,2,77,687,77,2,10,1,0,5,0,23,14,0,2,0,21,20,21020,4,1996,1G3WH52M3TF3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,6,2,14,0,0,0,777777777777,777777777777,777777777777,9,198.35730372
201700214481,2,2,29,972,29,1,10,1,0,9,17,7,14,0,2,0,59,35,59035,4,2004,JTHBD1927400,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,8,5,12,0,0,0,777777777777,777777777777,777777777777,7,202.05973921
201700214948,2,2,67,1919,67,1,9,1,0,6,16,11,14,0,2,0,7,499,7499,29,1994,999999999999,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,3,2,5,12,0,0,0,777777777777,777777777777,777777777777,8,150.41383024
201700215238,2,2,67,1919,67,1,3,2,0,6,2,51,24,0,2,0,55,42,55042,3,2013,KMHTC6AE6DU1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,777777777777,777777777777,777777777777,8,23.823620519
201700215516,2,2,67,1919,67,1,2,1,0,9,12,52,8,0,2,0,97,997,97997,98,9998,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,8,8,5,12,0,0,0,777777777777,777777777777,777777777777,8,23.019097849
201700215566,2,2,29,966,29,1,2,1,0,10,20,18,14,0,2,0,55,35,55035,4,2003,KMHDN45D33U4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,777777777777,777777777777,777777777777,7,22.605725216
201700215676,2,2,29,966,29,1,9,1,0,10,18,33,14,0,2,0,55,35,55035,4,2017,5NPD84LF1HH1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,777777777777,777777777777,777777777777,7,150.29356852
201700215771,2,2,27,893,27,1,10,1,0,9,3,0,14,0,2,0,6,43,6043,1,2005,1C3EL55R25N6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,8,5,12,0,0,0,777777777777,777777777777,777777777777,6,201.4770617
201700215992,2,4,56,206,206,1,8,1,0,9,10,20,14,0,2,0,52,399,52399,9,2003,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,777777777777,777777777777,777777777777,20,145.32825713
201700215992,3,4,56,206,206,1,8,1,0,9,10,20,14,0,2,0,63,34,63034,4,2016,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,14,0,0,0,777777777777,777777777777,777777777777,20,145.32825713
201700216076,3,4,64,305,64,1,9,2,0,10,18,29,12,6,2,0,34,35,34035,9,2003,WBADT43443G0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,2,5,12,0,0,0,777777777777,777777777777,777777777777,23,181.1682099
201700216941,2,4,60,245,60,1,7,1,0,10,21,10,14,0,2,0,37,32,37032,4,2002,JHMCG66532C0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,4,5,12,0,0,0,777777777777,777777777777,777777777777,21,156.29345711
201700217113,1,3,40,3076,40,1,10,1,0,10,18,49,14,0,2,0,41,45,41045,1,1990,JM1NA3514L01,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,8,5,12,0,0,0,777777777777,777777777777,777777777777,15,208.24140842
201700217310,2,3,40,3106,40,1,8,1,0,10,21,40,14,0,2,0,35,403,35403,14,2012,JN8AF5MV3CT1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,8,5,12,0,0,0,777777777777,777777777777,777777777777,15,123.84747069
201700217499,2,1,81,3124,81,2,9,1,0,10,12,40,14,0,2,0,20,473,20473,34,2015,1GCHTCE38F12,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,3,8,8,12,0,0,0,777777777777,777777777777,777777777777,4,163.67932472
201700217676,2,2,25,2091,25,1,10,1,0,10,10,55,14,0,2,0,7,26,7026,4,2014,1C3CDZABXEN2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,4,5,12,0,0,0,777777777777,777777777777,777777777777,8,201.33723815
201700217713,2,3,82,2152,82,2,10,1,0,9,16,26,14,0,2,0,7,482,7482,34,2006,3D7KR28C26G1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,2,5,12,0,0,0,777777777777,777777777777,777777777777,19,200.99400511
201700218009,2,3,51,1098,51,1,7,1,0,10,12,39,14,0,2,0,23,421,23421,15,2007,1GKFK63837J3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,4,5,12,0,0,0,777777777777,777777777777,777777777777,10,135.38743603
201700218016,2,3,51,1098,51,1,6,1,0,10,16,24,14,0,2,0,55,441,55441,20,2007,KNDMC2336760,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,4,5,12,0,0,0,777777777777,777777777777,777777777777,10,53.08958801
201700218053,2,3,51,1078,51,1,8,1,0,9,2,24,14,0,2,0,37,32,37032,4,2007,1HGCM56307A1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,2,4,5,12,0,0,0,777777777777,777777777777,777777777777,10,125.6860051
201700218211,2,2,25,2092,25,1,8,2,1,10,15,56,45,0,4,0,12,881,12881,61,2012,1FDUF4GY9CEC,0,77,777777777,77777777777,2,1,96,1,0,0,0,0,0,0,0,7,2,5,12,0,0,0,777777777777,777777777777,777777777777,8,120.3182254
201700218451,2,2,67,1919,67,1,7,1,0,9,15,50,14,0,2,0,2,407,2407,14,2011,1J4NT1GA7BD1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,4,5,12,0,0,0,777777777777,777777777777,777777777777,8,127.60440987
201700218589,2,3,17,1053,17,1,8,1,0,9,6,7,14,0,2,0,20,25,20025,4,2016,1G1PE5SB6G71,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,777777777777,777777777777,777777777777,15,123.04885818
201700218589,3,3,17,1053,17,1,8,1,0,9,6,7,14,0,2,0,20,2,20002,4,2012,2G1WG5E32C12,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,14,0,0,0,777777777777,777777777777,777777777777,15,123.04885818
201700218589,4,3,17,1053,17,1,8,1,0,9,6,7,14,0,2,0,19,421,19421,15,2002,1GYEC63T12R1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,14,0,0,0,777777777777,777777777777,777777777777,15,123.04885818
201700218589,5,3,17,1053,17,1,8,1,0,9,6,7,14,0,2,0,32,44,32044,4,2016,WAU43AFD4GN0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,61,2,5,14,0,0,0,777777777777,777777777777,777777777777,15,123.04885818
201700218606,3,3,17,1053,17,1,6,2,0,9,12,26,12,1,3,0,49,46,49046,5,2007,JTDKB20UX775,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,6,2,12,0,0,0,777777777777,777777777777,777777777777,15,52.986338268
201700218804,2,3,38,573,38,1,9,1,0,10,8,41,14,0,2,0,12,402,12402,14,2002,1FMYU03162K,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,2,5,12,0,0,0,777777777777,777777777777,777777777777,14,155.45811821
201700218862,2,3,17,1053,17,1,10,1,0,9,8,0,14,0,2,0,49,32,49032,4,2008,1NXBR32E98Z9,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,777777777777,777777777777,777777777777,15,207.22614591
201700219180,2,1,81,3133,81,2,3,1,0,8,17,4,14,0,2,0,20,481,20481,34,2006,1GCHK29UX6E1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,83,8,5,12,0,0,0,777777777777,777777777777,777777777777,4,32.612332565
201700219619,2,4,20,3004,20,2,10,1,0,10,16,0,45,0,4,0,20,481,20481,34,2017,1GC1KVEG3HF2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,777777777777,777777777777,777777777777,25,201.78377017
201700219825,1,2,77,641,77,2,10,1,0,6,1,0,14,0,2,0,12,880,12880,67,2008,1FTWW31YX8EE,0,77,777777777,77777777777,2,1,97,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,777777777777,777777777777,777777777777,9,169.44835389
201700219830,1,2,77,641,77,2,10,1,0,6,21,0,14,0,2,0,49,32,49032,4,1997,1NXBA02E0VZ5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,777777777777,777777777777,777777777777,9,169.44835389
