CASENUM,VEH_NO,PER_NO,PSU,PJ,STRATUM,NMIMPAIR,URBANICITY,REGION,PSUSTRAT,PSU_VAR,WEIGHT
201600559496,0,1,60,234,2,0,1,4,21,60,54.432709774
201600559506,0,1,66,1762,2,0,1,1,1,66,33.720355088
201600559732,0,1,66,1757,2,0,1,1,1,66,33.720355088
201600559742,0,1,66,1757,2,0,1,1,1,66,33.720355088
201600559798,0,1,66,1750,2,0,1,1,1,66,33.720355088
201600559949,0,1,66,1766,2,0,1,1,1,66,33.720355088
201600559991,0,1,66,1764,2,0,1,1,1,66,33.720355087
201600560168,0,1,66,1763,2,0,1,1,1,66,33.720355088
201600560662,0,1,66,1757,2,0,1,1,1,66,33.720355088
201600560878,0,1,82,2152,2,9,2,3,19,82,21.95172509
201600560987,0,1,60,234,2,0,1,4,21,60,54.432709774
201600561079,0,1,70,136,2,0,2,3,16,70,28.248233112
201600561092,0,1,70,138,2,0,2,3,16,70,28.248233112
201600561170,0,1,70,138,2,0,2,3,16,70,28.248233112
201600561470,0,1,34,1692,2,0,1,1,1,34,23.654666824
201600561490,0,1,29,966,2,0,1,2,7,29,23.303562556
201600561519,0,1,38,573,2,0,1,3,14,38,25.14664824
201600561532,0,1,34,1692,2,0,1,1,1,34,23.654666824
201600561792,0,1,67,1919,2,0,1,2,8,67,25.220769816
201600561872,0,1,67,1919,2,9,1,2,8,67,25.220769816
201600562138,0,1,51,1098,2,0,1,3,10,51,25.885392006
201600562294,0,1,51,1098,2,0,1,3,10,51,25.885392006
201600562599,0,1,12,455,2,98,1,3,12,12,26.183018048
201600563010,0,1,25,2087,2,0,1,2,8,25,24.661466901
201600563401,0,1,60,257,2,0,1,4,21,60,54.432709771
201600563488,0,1,60,257,2,0,1,4,21,60,54.432709771
201600563635,0,1,60,257,2,0,1,4,21,60,54.432709771
201600563758,0,1,60,257,2,0,1,4,21,60,54.432709771
201600563799,0,1,60,257,2,0,1,4,21,60,54.432709771
201600563955,0,1,60,257,2,0,1,4,21,60,54.432709771
201600564031,0,1,60,257,2,0,1,4,21,60,54.432709771
201600564420,0,1,33,1484,2,0,1,3,11,33,28.259982016
201600564562,0,1,27,893,2,0,1,2,6,27,23.77303521
201600564774,0,1,29,965,2,0,1,2,7,29,23.303562558
201600565483,0,1,34,1692,2,0,1,1,1,34,23.654666824
201600565953,0,1,34,1695,2,0,1,1,1,34,23.654666824
201600565972,0,1,62,543,2,0,2,3,18,62,26.001904084
201600566071,0,1,62,542,2,0,2,3,18,62,26.001904084
201600566168,0,1,32,2802,2,0,2,3,17,32,28.336734601
201600566913,0,1,56,206,2,0,1,4,20,206,99.7642174
201600567115,0,1,28,437,2,98,1,3,11,28,26.308637204
201600567116,0,1,28,437,2,99,1,3,11,28,26.308637204
201600567596,0,1,38,573,2,0,1,3,14,38,25.14664824
201600567597,0,1,35,2759,2,0,1,3,13,35,70.929189288
201600567682,0,1,46,336,2,98,1,4,22,46,29.078645583
201600567793,0,1,46,336,2,98,1,4,22,46,29.078645583
201600567896,0,1,46,336,2,98,1,4,22,46,29.078645583
201600568194,0,1,76,2286,2,0,1,1,2,76,22.428653642
201600568392,0,1,81,3139,2,98,2,1,4,81,27.232659358
201600568408,0,1,60,257,2,0,1,4,21,60,54.432709771
201600568543,0,1,60,257,2,0,1,4,21,60,54.432709771
201600568597,0,1,60,257,2,0,1,4,21,60,54.432709771
201600568766,0,1,60,257,2,0,1,4,21,60,54.432709771
201600569082,0,1,76,2292,2,0,1,1,2,76,37.761647937
201600569109,0,1,76,2298,2,0,1,1,2,76,35.498906694
201600569191,0,1,34,1688,2,0,1,1,1,34,23.654666824
201600569291,0,1,34,1688,2,0,1,1,1,34,23.654666824
201600569292,0,1,31,1709,2,0,1,1,2,31,27.199225596
201600569301,0,1,29,970,2,98,1,2,7,29,23.303562556
201600569330,0,1,29,970,2,98,1,2,7,29,23.303562556
201600569350,0,1,34,1692,2,0,1,1,1,34,23.654666824
201600569607,0,1,34,1695,2,0,1,1,1,34,23.654666824
201600569615,0,1,34,1693,2,0,1,1,1,34,23.654666824
201600569678,0,1,34,1693,2,98,1,1,1,34,23.654666824
201600569722,0,1,34,1684,2,0,1,1,1,34,23.654666824
201600569808,0,1,51,1078,2,99,1,3,10,51,25.885392006
201600570048,0,1,34,1688,2,0,1,1,1,34,23.654666824
201600570099,0,1,10,313,2,9,1,4,21,10,50.453748632
201600570272,0,1,10,313,2,99,1,4,21,10,50.453748632
201600570425,0,1,10,313,2,0,1,4,21,10,50.453748632
201600570652,0,1,10,313,2,0,1,4,21,10,50.453748632
201600570755,0,1,10,313,2,0,1,4,21,10,50.453748632
201600570896,0,1,10,313,2,0,1,4,21,10,50.453748632
201600570918,0,1,34,1692,2,0,1,1,1,34,23.654666824
201600571020,0,1,10,313,2,98,1,4,21,10,50.453748632
201600571021,0,1,67,1919,2,0,1,2,8,67,25.220769816
201600571173,0,1,10,313,2,0,1,4,21,10,50.453748632
201600571336,0,1,34,1692,2,0,1,1,1,34,23.654666824
201600571395,0,1,10,313,10,99,1,4,21,10,427.8059615
201600571407,0,1,10,313,2,0,1,4,21,10,50.453748632
201600571644,0,1,10,313,2,0,1,4,21,10,50.453748632
201600571718,0,1,10,313,2,98,1,4,21,10,50.453748632
201600571901,0,1,10,313,2,0,1,4,21,10,50.453748632
201600572051,0,1,10,313,2,99,1,4,21,10,50.453748632
201600572201,0,1,10,313,2,0,1,4,21,10,50.453748632
201600572380,0,1,10,313,2,0,1,4,21,10,50.453748632
201600572447,0,1,10,313,2,0,1,4,21,10,50.453748632
201600572578,0,1,10,313,2,0,1,4,21,10,50.453748632
201600572701,0,1,10,313,2,0,1,4,21,10,50.453748632
201600572840,0,1,10,313,2,98,1,4,21,10,50.453748632
201600572949,0,1,10,313,2,0,1,4,21,10,50.453748632
201600573105,0,1,10,313,2,0,1,4,21,10,50.453748632
201600573275,0,1,10,313,2,0,1,4,21,10,50.453748632
201600573357,0,1,10,313,2,0,1,4,21,10,50.453748632
201600573585,0,1,56,206,2,0,1,4,20,206,99.7642174
201600573869,0,1,41,159,2,0,1,4,22,41,34.327036498
201600574045,0,1,28,440,2,98,1,3,11,28,26.308637204
201600574080,0,1,78,454,2,98,1,3,10,78,28.205634142
201600574175,0,1,12,457,2,98,1,3,12,12,26.183018048
201600574691,0,1,75,1231,2,0,2,3,19,75,21.609418817
201600574698,0,1,75,1230,2,0,2,3,19,75,21.609418817
201600575623,0,1,13,1208,2,0,1,1,3,13,67.587773663
201600575630,0,1,13,1208,2,0,1,1,3,13,67.587773663
201600576274,0,1,41,161,2,0,1,4,22,41,34.327036499
201600576497,0,1,17,1053,2,9,1,3,15,17,24.436881848
201600576766,0,1,67,1919,2,0,1,2,8,67,25.220769816
201600578067,0,1,28,448,2,98,1,3,11,28,22.89502265
201600578073,0,1,28,448,2,98,1,3,11,28,26.308637203
201600578075,0,1,28,448,2,98,1,3,11,28,26.308637203
201600579388,0,1,67,1919,2,0,1,2,8,67,25.220769816
201600579614,0,1,38,573,2,0,1,3,14,38,25.14664824
201600579650,0,1,62,542,2,0,2,3,18,62,26.001904084
201600579699,0,1,27,900,2,0,1,2,6,27,43.56284895
201600579808,0,1,62,598,2,0,2,3,18,62,27.706379554
201600580554,0,1,28,437,2,98,1,3,11,28,26.308637204
201600580623,0,1,78,466,2,98,1,3,10,78,28.205634142
201600580748,0,1,75,1230,2,0,2,3,19,75,21.609418817
201600580795,0,1,49,268,2,0,1,4,21,49,113.37016067
201600580957,0,1,49,260,2,0,1,4,21,49,113.37016067
201600580966,0,1,49,268,2,0,1,4,21,49,113.37016067
201600581002,0,1,49,260,2,0,1,4,21,49,113.37016067
201600581048,0,1,49,260,2,99,1,4,21,49,113.37016067
201600581119,0,1,49,260,2,99,1,4,21,49,113.37016067
201600581145,0,1,49,260,2,3,1,4,21,49,113.37016067
201600581187,0,1,49,260,2,0,1,4,21,49,113.37016067
201600581284,0,1,10,314,2,0,1,4,21,10,82.836785937
201600581310,0,1,10,314,2,0,1,4,21,10,82.836785937
201600581404,0,1,30,3296,2,0,1,3,14,30,23.759591509
201600581498,0,1,12,455,2,9,1,3,12,12,26.183018048
201600582180,0,1,41,163,2,0,1,4,22,41,34.327036498
201600582180,0,2,41,163,2,0,1,4,22,41,34.327036498
201600582316,0,1,30,3292,2,99,1,3,14,30,23.759591509
201600582330,0,1,82,2168,2,0,2,3,19,82,21.95172509
201600582962,0,1,25,2091,2,0,1,2,8,25,71.183916722
201600583368,0,1,33,1460,2,99,1,3,11,33,28.259982016
201600583590,0,1,35,2799,2,0,1,3,13,35,23.356904027
201600583753,0,1,37,3200,2,1,2,4,24,37,42.093845655
201600584047,0,1,25,2091,2,0,1,2,8,25,71.183916722
201600584125,0,1,25,2091,2,10,1,2,8,25,66.66009908
201600584189,0,1,25,2091,2,0,1,2,8,25,71.183916722
201600584407,0,1,67,1919,2,0,1,2,8,67,25.220769816
201600584532,0,1,41,163,2,0,1,4,22,41,34.327036498
201600584736,0,1,60,256,2,0,1,4,21,60,54.432709772
201600584930,0,1,12,457,2,98,1,3,12,12,26.183018048
201600585408,0,1,81,3119,8,98,2,1,4,81,201.73488382
201600585511,0,1,62,543,2,0,2,3,18,62,26.001904084
201600585992,0,1,29,966,2,98,1,2,7,29,23.303562556
201600586049,0,1,67,1919,2,0,1,2,8,67,25.220769816
201600586288,0,1,81,3139,2,98,2,1,4,81,27.232659358
201600586573,0,1,70,138,2,0,2,3,16,70,31.707856662
201600587179,0,1,67,1919,2,8,1,2,8,67,25.220769816
201600587786,0,1,33,1484,2,0,1,3,11,33,28.259982016
201600587798,0,1,65,2851,2,0,1,3,13,65,28.376898229
201600588005,0,1,13,1208,2,0,1,1,3,13,118.17663108
201600589134,0,1,56,206,2,0,1,4,20,206,99.7642174
201600589242,0,1,82,2211,2,0,2,3,19,82,21.95172509
201600589291,0,1,30,2160,2,99,1,3,14,30,20.676722308
201600589435,0,1,81,3131,2,98,2,1,4,81,23.08110435
201600589435,0,2,81,3131,2,98,2,1,4,81,23.08110435
201600589520,0,1,22,1255,2,0,2,1,5,22,21.866355538
201600589584,0,1,25,2091,2,0,1,2,8,25,71.183916722
201600589760,0,1,25,2091,2,0,1,2,8,25,71.183916722
201600589885,0,1,63,2907,2,0,2,3,16,63,26.068788355
201600590310,0,1,76,2286,2,0,1,1,2,76,22.428653642
201600590658,0,1,63,2907,2,9,2,3,16,63,26.068788355
201600590678,0,1,25,2091,2,9,1,2,8,25,71.183916722
201600590733,0,1,46,337,2,98,1,4,22,46,29.078645581
201600591155,0,1,27,900,2,0,1,2,6,27,43.56284895
201600591164,0,1,46,336,2,98,1,4,22,46,29.078645583
201600591171,0,1,46,336,2,98,1,4,22,46,29.078645583
201600591213,0,1,46,336,2,98,1,4,22,46,29.078645583
201600591235,0,1,67,1919,2,1,1,2,8,67,25.220769816
201600591333,0,1,38,573,2,0,1,3,14,38,25.14664824
201600591406,0,1,51,1098,2,0,1,3,10,51,25.885392006
201600591899,0,1,56,205,2,99,1,4,20,205,99.7642174
201600592619,0,1,56,205,2,99,1,4,20,205,99.7642174
201600592929,0,1,56,205,2,99,1,4,20,205,122.71333545
201600593698,0,1,28,437,2,98,1,3,11,28,26.308637204
201600593698,0,2,28,437,2,98,1,3,11,28,26.308637204
201600593724,0,1,28,441,2,98,1,3,11,28,26.308637204
201600593749,0,1,28,432,2,98,1,3,11,28,26.308637204
201600593853,0,1,78,464,2,98,1,3,10,78,28.205634142
201600594566,0,1,40,3076,2,98,1,3,15,40,46.042834217
201600595151,0,1,38,509,2,0,1,3,14,38,25.14664824
201600595252,0,1,25,2087,2,0,1,2,8,25,24.661466901
201600595428,0,1,67,1919,2,0,1,2,8,67,25.220769816
201600596126,0,1,52,610,2,0,2,3,18,52,33.219791172
201600596132,0,1,29,954,2,0,1,2,7,29,103.90764417
201600596142,0,1,38,568,2,0,1,3,14,38,25.146648241
201600596587,0,1,29,966,2,8,1,2,7,29,23.303562556
201600596722,0,1,72,1747,2,0,1,1,1,72,90.042657977
201600596901,0,1,29,972,2,0,1,2,7,29,37.111039552
201600597628,0,1,12,455,2,98,1,3,12,12,26.183018048
201600597628,0,2,12,455,2,98,1,3,12,12,26.183018048
201600597741,0,1,28,437,2,98,1,3,11,28,26.308637204
201600597863,0,1,12,457,2,98,1,3,12,12,26.183018048
201600598093,0,1,60,234,2,0,1,4,21,60,54.432709774
201600598834,0,1,81,3119,2,98,2,1,4,81,23.08110435
201600598863,0,1,44,388,2,98,2,4,25,44,35.950176889
201600598918,0,1,27,892,2,98,1,2,6,27,23.77303521
201600599077,0,1,25,2087,2,9,1,2,8,25,24.661466901
201600599193,0,1,51,1098,2,0,1,3,10,51,25.885392006
201600599758,0,1,34,1693,2,0,1,1,1,34,23.654666824
201600600030,0,1,33,1484,2,0,1,3,11,33,28.259982016
201600600100,0,1,41,165,2,0,1,4,22,41,42.223406896
201600600396,0,1,17,1053,2,0,1,3,15,17,24.436881848
201600600830,0,1,82,2139,2,0,2,3,19,82,21.95172509
201600601101,0,1,78,466,2,98,1,3,10,78,28.205634142
201600601412,0,1,12,458,2,98,1,3,12,12,26.183018048
201600601462,0,1,75,1230,2,0,2,3,19,75,21.609418817
201600601529,0,1,56,206,2,0,1,4,20,206,99.7642174
201600601725,0,1,56,206,2,0,1,4,20,206,99.7642174
201600601943,0,1,56,206,2,0,1,4,20,206,99.7642174
201600602149,0,1,41,159,2,0,1,4,22,41,34.327036498
201600602271,0,1,28,437,2,98,1,3,11,28,26.308637204
201600602879,0,1,12,457,2,98,1,3,12,12,26.183018048
201600603259,0,1,34,1684,2,0,1,1,1,34,23.654666824
201600603644,0,1,54,516,2,99,1,3,14,54,46.836180465
201600603709,0,1,67,1919,2,0,1,2,8,67,25.220769816
201600604041,0,1,70,137,2,0,2,3,16,70,28.248233112
201600604435,0,1,70,136,2,0,2,3,16,70,28.248233112
201600604529,0,1,81,3122,2,0,2,1,4,81,23.081104351
201600604676,0,1,34,1688,2,98,1,1,1,34,23.654666824
201600604911,0,1,29,966,2,98,1,2,7,29,23.303562556
201600605309,0,1,29,966,2,98,1,2,7,29,23.303562556
201600605418,0,1,49,260,2,0,1,4,21,49,113.37016067
201600605487,0,1,49,260,2,99,1,4,21,49,113.37016067
201600605580,0,1,29,970,2,8,1,2,7,29,23.303562556
201600605623,0,1,29,970,2,8,1,2,7,29,23.303562556
201600605640,0,1,34,1692,2,0,1,1,1,34,23.654666824
201600605735,0,1,60,234,2,9,1,4,21,60,54.432709774
201600605753,0,1,34,1695,2,0,1,1,1,34,23.654666824
201600605753,0,2,34,1695,2,0,1,1,1,34,23.654666824
201600606287,0,1,67,1919,2,0,1,2,8,67,25.220769816
201600606640,0,1,13,1207,2,0,1,1,3,13,67.587773662
201600606698,0,1,34,1693,2,0,1,1,1,34,23.654666824
201600606815,0,1,34,1684,2,0,1,1,1,34,23.654666824
201600606997,0,1,51,1098,2,0,1,3,10,51,25.885392006
201600607177,0,1,56,206,2,98,1,4,20,206,99.7642174
201600607424,0,1,78,452,2,98,1,3,10,78,28.205634142
201600607457,0,1,12,455,2,98,1,3,12,12,22.785702909
201600607490,0,1,12,456,2,9,1,3,12,12,26.183018048
201600607918,0,1,38,573,2,0,1,3,14,38,25.14664824
201600607938,0,1,65,2851,2,0,1,3,13,65,28.376898229
201600607957,0,1,60,234,2,0,1,4,21,60,54.432709774
201600608201,0,1,54,517,2,0,1,3,14,54,53.819386802
201600608933,0,1,60,232,2,0,1,4,21,60,54.432709771
201600609827,0,1,37,3200,2,0,2,4,24,37,42.093845655
201600610337,0,1,10,329,2,0,1,4,21,10,82.836785936
201600610680,0,1,67,1919,2,0,1,2,8,67,25.220769816
201600610932,0,1,17,1053,2,98,1,3,15,17,21.266132452
201600611012,0,1,17,1053,2,0,1,3,15,17,24.436881848
201600611307,0,1,51,1098,2,9,1,3,10,51,25.885392006
201600611664,0,1,28,448,2,98,1,3,11,28,26.308637203
201600612597,0,1,76,2286,2,0,1,1,2,76,22.428653642
201600612625,0,1,46,336,2,98,1,4,22,46,29.078645583
201600612657,0,1,46,336,2,98,1,4,22,46,29.078645583
201600612741,0,1,46,336,2,98,1,4,22,46,29.078645583
201600612772,0,1,72,1723,2,0,1,1,1,72,90.042657977
201600612774,0,1,46,336,2,98,1,4,22,46,29.078645583
201600612832,0,1,46,336,2,98,1,4,22,46,29.078645583
201600612955,0,1,76,2286,2,0,1,1,2,76,22.428653642
201600613411,0,1,15,2514,10,0,2,1,5,15,204.29790037
201600613411,0,2,15,2514,10,0,2,1,5,15,204.29790037
201600614172,0,1,29,966,2,0,1,2,7,29,23.303562556
201600614299,0,1,57,2598,2,0,1,1,3,57,218.76441525
201600614862,0,1,32,2800,2,99,2,3,17,32,60.786860125
201600614970,0,1,56,206,2,0,1,4,20,206,99.7642174
201600615248,0,1,78,453,2,98,1,3,10,78,28.205634142
201600616065,0,1,78,454,2,98,1,3,10,78,28.205634142
201600616078,0,1,78,466,3,0,1,3,10,78,30.243108402
201600616319,0,1,75,1227,2,0,2,3,19,75,21.609418817
201600616786,0,1,41,159,2,0,1,4,22,41,34.327036498
201600617293,0,1,28,437,2,98,1,3,11,28,26.308637204
201600617856,0,1,49,268,2,99,1,4,21,49,113.37016067
201600617863,0,1,49,268,2,0,1,4,21,49,113.37016067
201600617876,0,1,49,268,2,1,1,4,21,49,113.37016067
201600618336,0,1,48,85,2,0,1,3,12,48,82.517198754
201600618696,0,1,70,138,2,0,2,3,16,70,28.248233112
201600618846,0,1,38,573,2,0,1,3,14,38,25.14664824
201600619219,0,1,67,1919,2,9,1,2,8,67,25.220769816
201600619249,0,1,44,388,2,0,2,4,25,44,35.950176889
201600619323,0,1,65,2851,2,0,1,3,13,65,28.376898229
201600619487,0,1,44,388,8,0,2,4,25,44,186.63475792
201600619753,0,1,41,161,2,0,1,4,22,41,34.327036499
201600620908,0,1,51,1098,2,0,1,3,10,51,25.885392006
201600620938,0,1,51,1078,2,9,1,3,10,51,25.885392006
201600621031,0,1,51,1114,2,0,1,3,10,51,25.885392005
201600621161,0,1,29,966,2,98,1,2,7,29,23.303562556
201600621183,0,1,29,972,2,98,1,2,7,29,37.111039552
201600621674,0,1,75,1230,2,0,2,3,19,75,21.609418817
201600623293,0,1,62,543,2,98,2,3,18,62,29.186414752
201600623845,0,1,67,1919,2,0,1,2,8,67,25.220769816
201600624178,0,1,10,315,2,0,1,4,21,10,82.836785936
201600624859,0,1,41,159,2,99,1,4,22,41,34.327036498
201600624911,0,1,80,1800,2,98,1,1,2,80,119.05990984
201600625188,0,1,51,1098,2,0,1,3,10,51,25.885392006
201600625284,0,1,32,2763,5,0,2,3,17,32,32.24410357
201600625626,0,1,28,437,2,98,1,3,11,28,26.308637204
201600625772,0,1,12,455,2,98,1,3,12,12,26.183018048
201600625818,0,1,12,457,2,98,1,3,12,12,26.183018048
201600625966,0,1,28,432,2,0,1,3,11,28,26.308637204
201600626253,0,1,25,2018,2,0,1,2,8,25,24.661466901
201600626333,0,1,60,232,2,0,1,4,21,60,54.432709771
201600626482,0,1,38,573,2,0,1,3,14,38,25.14664824
201600626723,0,1,46,336,2,98,1,4,22,46,29.078645583
201600626758,0,1,46,336,2,98,1,4,22,46,29.078645583
201600626794,0,1,67,1919,2,9,1,2,8,67,25.220769816
201600626926,0,1,54,517,2,0,1,3,14,54,53.819386802
201600627169,0,1,38,569,2,0,1,3,14,38,25.146648241
201600627285,0,1,67,1919,2,0,1,2,8,67,25.220769816
201600627424,0,1,67,1919,2,0,1,2,8,67,25.220769816
201600627770,0,1,51,1098,6,0,1,3,10,51,57.786124035
201600628284,0,1,17,1053,2,98,1,3,15,17,21.266132452
201600628382,0,1,17,1053,2,0,1,3,15,17,21.266132452
201600628588,0,1,82,2139,2,0,2,3,19,82,21.95172509
201600628594,0,1,29,970,2,98,1,2,7,29,23.303562556
201600629080,0,1,12,455,10,9,1,3,12,12,235.19364783
201600629102,0,1,12,456,5,98,1,3,12,12,23.909356419
201600629461,0,1,40,3106,2,0,1,3,15,40,46.042834217
201600629477,0,1,40,3106,2,0,1,3,15,40,46.042834217
201600630924,0,1,62,542,2,98,2,3,18,62,29.186414752
201600630970,0,1,38,573,2,0,1,3,14,38,21.883804797
201600631074,0,1,72,1723,2,0,1,1,1,72,90.042657977
201600631303,0,1,44,388,2,98,2,4,25,44,35.950176889
201600631324,0,1,29,966,2,0,1,2,7,29,23.303562556
201600631486,0,1,44,388,2,98,2,4,25,44,35.950176889
201600631633,0,1,41,161,2,0,1,4,22,41,34.327036499
201600631810,0,1,65,2851,2,0,1,3,13,65,28.376898229
201600632176,0,1,25,2018,2,0,1,2,8,25,24.661466901
201600632551,0,1,41,159,2,0,1,4,22,41,34.327036498
201600632552,0,1,31,1709,2,99,1,1,2,31,27.199225596
201600632594,0,1,67,1919,2,9,1,2,8,67,25.220769816
201600632772,0,1,60,234,2,0,1,4,21,60,54.432709774
201600632902,0,1,51,1098,2,99,1,3,10,51,25.885392006
201600633151,0,1,78,452,2,98,1,3,10,78,28.205634142
201600633284,0,1,28,437,2,98,1,3,11,28,26.308637204
201600633377,0,1,78,469,2,98,1,3,10,78,28.205634142
201600633442,0,1,12,457,2,98,1,3,12,12,26.183018048
201600633993,0,1,13,1208,2,0,1,1,3,13,67.587773663
201600634009,0,1,38,573,2,0,1,3,14,38,25.14664824
201600634549,0,1,65,2851,2,0,1,3,13,65,28.376898229
201600634570,0,1,33,1484,2,0,1,3,11,33,28.259982016
201600635119,0,1,67,1919,2,0,1,2,8,67,25.220769816
201600635212,0,1,29,966,2,0,1,2,7,29,23.303562556
201600635821,0,1,29,970,2,98,1,2,7,29,23.303562556
201600636137,0,1,12,456,2,98,1,3,12,12,26.183018048
201600636296,0,1,78,454,2,98,1,3,10,78,28.205634142
201600637083,0,1,56,206,2,0,1,4,20,206,99.7642174
201600637179,0,1,30,3294,2,0,1,3,14,30,23.75959151
201600637258,0,1,82,2152,2,8,2,3,19,82,21.95172509
201600637342,0,1,27,893,2,0,1,2,6,27,23.77303521
201600637457,0,1,26,936,2,9,2,2,9,26,33.420983298
201600637738,0,1,28,437,2,98,1,3,11,28,26.308637204
201600637785,0,1,12,455,2,98,1,3,12,12,26.183018048
201600638566,0,1,56,206,2,98,1,4,20,206,99.7642174
201600638719,0,1,56,206,2,0,1,4,20,206,99.7642174
201600638873,0,1,56,206,2,0,1,4,20,206,99.7642174
201600639094,0,1,37,3200,2,0,2,4,24,37,42.093845655
201600639539,0,1,10,329,2,0,1,4,21,10,82.836785936
201600639564,0,1,38,573,2,0,1,3,14,38,25.14664824
201600639761,0,1,20,3019,2,98,2,4,25,20,37.383519565
201600639761,0,2,20,3019,2,98,2,4,25,20,37.383519565
201600639920,0,1,26,936,5,98,2,2,9,26,36.746163398
201600639920,0,2,26,936,5,98,2,2,9,26,36.746163398
201600639920,0,3,26,936,5,98,2,2,9,26,36.746163398
201600639920,0,4,26,936,5,98,2,2,9,26,36.746163398
201600639920,0,5,26,936,5,98,2,2,9,26,36.746163398
201600639920,0,6,26,936,5,98,2,2,9,26,36.746163398
201600639929,0,1,65,2851,2,9,1,3,13,65,28.376898229
201600639980,0,1,67,1919,2,0,1,2,8,67,25.220769816
201600640652,0,1,54,526,2,0,1,3,14,54,53.819386802
201600640941,0,1,55,1075,2,99,2,3,17,55,24.58288354
201600641397,0,1,28,437,2,98,1,3,11,28,26.308637204
201600641796,0,1,10,314,2,0,1,4,21,10,82.836785937
201600641849,0,1,10,314,9,0,1,4,21,10,479.45675898
201600641882,0,1,10,314,2,0,1,4,21,10,82.836785937
201600641906,0,1,10,314,2,0,1,4,21,10,82.836785937
201600641975,0,1,49,268,2,0,1,4,21,49,113.37016067
201600641986,0,1,49,268,2,0,1,4,21,49,113.37016067
201600642282,0,1,25,2018,2,0,1,2,8,25,24.661466901
201600642282,0,2,25,2018,2,0,1,2,8,25,24.661466901
201600642722,0,1,46,336,2,98,1,4,22,46,29.078645583
201600642808,0,1,66,1764,2,0,1,1,1,66,33.720355087
201600642942,0,1,46,336,2,98,1,4,22,46,29.078645583
201600643311,0,1,66,1764,2,0,1,1,1,66,33.720355087
201600643420,0,1,60,232,2,9,1,4,21,60,54.432709771
201600643508,0,1,26,936,2,99,2,2,9,26,33.420983298
201600643518,0,1,26,936,2,0,2,2,9,26,33.420983298
201600643626,0,1,66,1763,2,0,1,1,1,66,33.720355088
201600643867,0,1,60,257,2,0,1,4,21,60,54.432709771
201600643903,0,1,60,257,2,0,1,4,21,60,54.432709771
201600644330,0,1,66,1762,2,0,1,1,1,66,33.720355088
201600644394,0,1,26,929,2,0,2,2,9,26,225.02725214
201600644881,0,1,66,1757,2,0,1,1,1,66,33.720355088
201600645034,0,1,46,337,2,98,1,4,22,46,29.078645581
201600645105,0,1,66,1757,2,0,1,1,1,66,33.720355088
201600645196,0,1,46,337,2,98,1,4,22,46,29.078645581
201600645209,0,1,46,337,2,98,1,4,22,46,29.078645581
201600645365,0,1,46,337,2,98,1,4,22,46,29.078645581
201600645379,0,1,66,1766,2,0,1,1,1,66,33.720355088
201600645397,0,1,46,337,2,98,1,4,22,46,29.078645581
201600645578,0,1,60,232,2,99,1,4,21,60,54.432709771
201600645686,0,1,56,206,2,0,1,4,20,206,99.7642174
201600645819,0,1,66,1763,2,0,1,1,1,66,33.720355088
201600646117,0,1,41,159,2,0,1,4,22,41,34.327036498
201600646711,0,1,75,1230,2,98,2,3,19,75,21.609418817
201600646776,0,1,40,3106,3,99,1,3,15,40,49.482256647
201600647592,0,1,65,2851,2,0,1,3,13,65,28.376898229
201600647613,0,1,66,1763,2,0,1,1,1,66,33.720355088
201600648258,0,1,70,136,2,0,2,3,16,70,28.248233112
201600649097,0,1,66,1750,2,0,1,1,1,66,33.720355088
201600649111,0,1,66,1750,2,0,1,1,1,66,33.720355088
201600649112,0,1,13,1191,2,0,1,1,3,13,67.587773663
201600649136,0,1,76,2286,2,0,1,1,2,76,22.428653642
201600649177,0,1,10,313,2,0,1,4,21,10,50.453748632
201600649220,0,1,13,1191,2,0,1,1,3,13,67.587773663
201600649289,0,1,10,313,2,98,1,4,21,10,50.453748632
201600649655,0,1,38,573,2,0,1,3,14,38,25.14664824
201600649918,0,1,76,2330,2,0,1,1,2,76,22.428653642
201600649940,0,1,67,1919,2,0,1,2,8,67,25.220769816
201600650178,0,1,15,2514,2,0,2,1,5,15,28.274250776
