YEAR,CASENUM,WEIGHT,A_CRAINJ,A_INTER,A_RELRD,A_INTSEC,A_JUNC,A_MANCOL,A_TOD,A_DOW,A_CT,A_HR,A_LT,A_MC,A_SPCRA,A_PED,A_PEDAL,A_ROLL,A_D15_19,A_D16_19,A_D15_20,A_D16_20,A_D65PLS,A_D21_24,A_D16_24
2016,201600585257,171.27044402,3,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600585327,221.46093874,3,2,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600585333,189.6892631,3,2,4,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600585358,153.68824954,3,2,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600585379,145.0734437,3,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600585404,69.025921153,2,2,1,2,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600585408,201.73488382,2,2,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2016,201600585439,246.50367238,3,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600585454,139.64317048,2,2,1,2,2,2,1,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600585458,148.66371501,3,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600585487,68.153126237,2,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600585491,51.540068537,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,2,2,1
2016,201600585496,242.04135933,3,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600585498,172.70071843,3,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600585511,26.001904084,2,2,1,1,1,1,1,2,1,2,2,2,2,2,1,2,1,1,1,1,2,2,1
2016,201600585516,29.937651978,2,2,1,2,2,5,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2016,201600585524,242.04135933,3,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600585547,239.56134362,3,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600585563,172.70071843,3,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600585612,182.00370891,3,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600585615,139.83639946,2,2,1,1,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600585621,126.64479921,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600585622,175.15441064,3,2,1,1,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600585629,242.04135933,3,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600585631,221.46093874,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600585633,100.59459106,4,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600585637,101.92762054,2,2,1,1,1,4,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600585639,54.086402528,2,2,1,1,1,4,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600585641,279.05130634,3,2,4,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600585701,150.8784447,3,2,1,2,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600585702,57.018657776,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600585721,171.27044402,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600585725,159.15918086,3,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1
2016,201600585734,21.118103899,2,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1
2016,201600585742,118.10739043,2,2,1,1,1,4,1,1,3,2,2,2,2,2,2,1,2,2,2,2,2,1,1
2016,201600585746,268.97048064,3,2,1,1,1,5,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600585831,126.64479921,2,2,4,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2016,201600585975,46.854831848,2,2,1,1,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600585992,23.303562556,2,2,1,2,2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2
2016,201600585998,126.94044258,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600586001,215.79821611,3,2,1,2,2,6,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600586034,52.579297187,2,2,4,2,2,1,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2
2016,201600586036,44.397390644,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600586049,25.220769816,2,2,1,2,3,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2016,201600586059,153.68824955,3,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600586065,182.00370891,3,2,1,1,1,5,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600586074,45.397947133,2,2,1,1,1,2,1,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1
2016,201600586079,135.59156605,3,2,1,2,2,2,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1
2016,201600586080,52.540871086,2,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600586100,25.353355832,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2016,201600586117,51.554489393,2,2,1,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600586130,26.065713874,2,2,1,1,1,4,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2016,201600586131,159.15918086,3,2,1,1,1,4,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1
2016,201600586142,152.11599883,3,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600586175,242.04135933,3,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600586184,172.70071842,3,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600586216,105.56520807,3,2,1,2,2,6,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600586234,145.07344371,2,2,1,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600586236,159.15918087,3,2,1,2,2,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600586241,215.79821611,3,2,4,2,3,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600586244,52.579297189,2,2,4,2,2,1,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2
2016,201600586251,159.15918086,3,2,1,1,1,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1
2016,201600586273,118.10739043,2,2,4,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2016,201600586283,45.397947134,2,2,4,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1
2016,201600586288,27.232659358,2,2,1,2,3,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2016,201600586289,215.79821611,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600586294,159.15918086,3,2,1,1,1,5,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600586295,51.554489392,2,2,1,2,2,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600586297,18.665383846,2,2,4,2,2,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2
2016,201600586337,46.854831849,2,2,1,2,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600586346,21.047873083,4,1,4,2,3,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2016,201600586359,172.70071843,3,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600586360,153.59094445,3,2,1,1,1,4,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1
2016,201600586372,242.04135933,3,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600586379,139.64317048,2,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600586393,51.554489392,2,2,4,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2016,201600586444,221.46093873,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600586446,146.52410486,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1
2016,201600586464,146.52410486,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600586505,215.218122,3,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
2016,201600586573,31.707856662,4,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,1
2016,201600586578,146.52410486,3,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600586587,215.218122,3,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600586613,130.17618946,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1
2016,201600586616,29.895221382,2,1,4,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2
2016,201600586664,146.52410486,3,2,4,2,2,1,1,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600586665,146.52410486,3,2,4,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600586672,215.218122,3,2,1,1,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600586690,146.52410486,3,2,1,1,1,4,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1
2016,201600586712,29.895221382,2,2,1,2,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600586731,146.52410486,3,2,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600586736,130.17618946,2,2,4,2,2,1,2,2,1,2,2,2,2,2,2,1,1,1,1,1,2,2,1
2016,201600586740,51.573654892,2,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600586745,540.79363666,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600586746,146.52410486,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600586773,129.82708256,2,2,1,2,2,5,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600586793,51.573654892,2,2,1,2,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
2016,201600586803,146.52410486,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600586818,146.52410486,3,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600586832,215.218122,3,2,1,1,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600586846,130.17618946,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600586852,130.17618946,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600586879,220.95091827,2,2,1,2,2,6,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600586880,146.52410486,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600586902,326.43196105,2,2,1,1,1,3,1,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1
2016,201600586937,29.895221382,2,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600586942,215.218122,3,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600587002,146.52410486,3,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
2016,201600587022,215.218122,3,2,1,2,2,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600587040,216.49883693,3,2,1,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600587044,130.17618946,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
2016,201600587046,29.895221382,2,2,1,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600587072,51.573654892,2,2,1,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2016,201600587081,215.218122,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600587098,52.579297189,2,2,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600587124,130.17618946,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600587125,153.68824955,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600587137,215.218122,3,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600587151,24.223772672,2,2,4,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2016,201600587166,126.64479921,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600587179,25.220769816,2,2,1,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,1,1,2,2,1
2016,201600587307,126.94044258,2,2,1,2,2,5,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2016,201600587323,124.403246,3,2,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600587341,25.151475595,4,2,1,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600587382,172.70071842,3,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600587394,242.04135932,3,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600587407,57.526451364,2,2,4,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600587686,221.46093873,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600587690,52.579297189,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600587694,239.56134362,3,2,4,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600587695,46.854831847,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600587724,246.50367238,3,2,1,2,3,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600587725,171.27044402,3,2,1,2,2,6,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600587728,177.73842892,2,2,1,1,1,3,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2
2016,201600587779,27.190511655,4,2,4,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2
2016,201600587786,28.259982016,2,2,1,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2016,201600587798,28.376898229,2,2,1,1,1,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2016,201600587801,153.68824954,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600587844,229.53058397,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600587850,148.12350619,2,2,4,2,2,1,1,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600587941,152.11599883,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600587957,316.2721501,3,2,1,2,2,6,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600588005,118.17663108,4,2,1,2,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2016,201600588059,26.423121006,2,2,1,1,1,4,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600588157,148.12350619,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600588178,152.11599883,3,1,1,2,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600588245,148.66371501,3,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600588300,374.0100221,2,2,4,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600588320,98.97271294,2,2,1,2,3,6,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600588378,233.81333506,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600588387,51.554489392,2,2,4,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600588427,145.16552092,3,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2016,201600588442,123.95756512,2,2,1,2,3,4,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600588454,357.69496684,3,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600588472,98.972712941,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600588512,216.49883693,3,2,4,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600588525,316.2721501,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600588536,316.2721501,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600588547,374.01002209,3,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600588549,316.2721501,3,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1
2016,201600588552,790.30373527,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600588592,35.382681725,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600588609,51.554489393,2,2,1,1,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600588624,152.11599883,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600588741,98.551520687,2,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600588750,229.53058397,3,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600588758,229.53058397,3,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600588771,131.59861046,2,2,4,2,3,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2016,201600588882,131.59861046,2,2,4,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2016,201600588887,29.522596983,2,2,1,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2016,201600588939,52.540871086,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600588998,22.633869178,2,2,1,2,2,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2016,201600589004,244.82902479,3,2,4,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600589009,22.633869178,2,1,1,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2016,201600589012,17.627565308,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600589045,150.78683033,2,1,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600589057,191.90521439,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600589134,99.7642174,2,2,1,2,2,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2016,201600589161,203.02664211,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600589185,559.5884546,3,2,1,1,1,5,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600589206,172.70071843,3,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600589211,242.04135933,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2016,201600589219,12.135912538,2,2,4,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2
2016,201600589223,47.616124833,2,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2016,201600589229,172.70071843,3,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600589235,44.243787003,2,2,3,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600589242,21.95172509,2,1,4,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2016,201600589245,24.287014993,2,2,1,2,2,6,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2
2016,201600589248,215.79821611,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2016,201600589250,118.10739043,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600589254,159.15918086,3,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600589257,45.397947134,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2,2,1
2016,201600589268,215.79821611,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600589270,159.15918086,3,2,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2
2016,201600589275,27.547980011,2,2,4,2,2,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2016,201600589291,20.676722308,4,1,1,2,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2016,201600589305,21.446295624,2,2,4,2,2,1,1,2,1,2,2,2,2,2,2,1,1,1,1,1,2,2,1
2016,201600589314,22.339204259,2,2,4,1,1,1,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2
2016,201600589328,48.760907459,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600589329,118.28369729,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600589354,112.31115162,3,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600589435,23.08110435,2,2,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2016,201600589449,182.00370891,3,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600589471,171.27044402,3,2,1,1,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600589480,310.40470174,3,2,4,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600589485,259.53643458,2,2,1,2,3,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600589487,139.64317048,2,2,1,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600589488,239.56134362,3,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600589491,148.66371502,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600589495,29.937651978,2,2,1,1,1,5,1,2,2,2,2,1,2,2,2,2,1,1,1,1,2,2,1
2016,201600589504,183.80663792,3,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600589518,72.412032501,2,2,1,1,1,2,1,1,2,1,2,2,2,2,2,2,1,1,1,1,2,1,1
2016,201600589520,21.866355538,2,2,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2016,201600589522,63.697534598,2,2,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600589526,189.6892631,3,2,4,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600589527,148.66371501,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600589538,310.40470173,3,2,1,2,2,5,2,1,2,2,1,2,2,2,2,2,2,2,1,1,2,2,1
2016,201600589540,145.16552092,3,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2
2016,201600589547,89.222607501,2,2,4,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2016,201600589584,71.183916722,2,2,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2016,201600589604,189.6892631,3,2,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600589607,310.40470173,3,2,1,2,2,5,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2016,201600589629,153.68824954,3,2,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600589632,57.018657776,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600589636,72.412032501,2,2,1,1,1,2,1,1,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600589655,46.854831848,2,2,1,1,1,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600589686,89.222607501,2,2,1,2,2,5,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600589701,11.50071302,2,2,1,2,2,5,2,2,3,1,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600589707,145.16552092,3,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600589729,189.6892631,3,2,4,1,1,1,1,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1
