CASENUM,VEH_NO,PSU,PJ,STRATUM,PVE_FORMS,PNUMOCCS,PMONTH,PHOUR,PMINUTE,PHARM_EV,PMAN_COLL,PTYPE,PHIT_RUN,PMAKE,PMODEL,PMAK_MOD,PBODYTYP,PMODYEAR,PVIN,PTRAILER,PMCARR_I1,PMCARR_I2,PMCARR_ID,PGVWR,PV_CONFIG,PCARGTYP,PHAZ_INV,PHAZPLAC,PHAZ_ID,PHAZ_CNO,PHAZ_REL,PBUS_USE,PSP_USE,PEM_USE,PIMPACT1,PVEH_SEV,PTOWED,PM_HARM,PVEH_SC1,PVEH_SC2,PFIRE,PTRLR1VIN,PTRLR2VIN,PTRLR3VIN,URBANICITY,REGION,PSUSTRAT,PSU_VAR,WEIGHT
201600202622,2,34,1688,7,1,0,2,12,31,14,0,2,0,54,35,54035,4,2007,19UUA66227A0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,1,1,34,76.830232731
201600202808,1,13,1207,9,1,1,1,1,12,14,0,2,0,7,399,7399,9,2008,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,0,5,12,0,0,0,777777777777,777777777777,777777777777,1,1,3,13,316.2721501
201600203088,1,34,1695,9,1,0,2,13,0,14,0,2,0,39,37,39037,4,2015,SAJWJ0FF8F8U,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,1,1,34,80.150707355
201600203442,3,75,1230,10,3,0,6,20,47,12,1,2,0,20,404,20404,14,2009,2CNDL43F7962,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,8,2,3,12,0,0,0,777777777777,777777777777,777777777777,2,3,19,75,205.52548782
201600203844,2,37,3200,2,1,1,5,13,10,8,0,2,0,63,441,63441,20,2008,KNDMB2334862,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,777777777777,777777777777,777777777777,2,4,24,37,42.093845655
201600204110,2,28,437,9,1,0,6,13,47,14,0,2,0,49,46,49046,5,2013,JTDKN3DP5D30,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,11,28,170.94373895
201600204524,2,34,1693,10,1,0,2,16,50,14,0,2,0,34,34,34034,4,2015,WBA3B5G55FNS,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,1,1,34,115.7036152
201600205122,2,57,2598,8,1,0,3,15,21,14,0,2,0,48,45,48045,6,2014,4S4BRBCC1E32,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,777777777777,777777777777,777777777777,1,1,3,57,252.548269
201600205122,3,57,2598,8,1,0,3,15,21,14,0,2,0,48,38,48038,6,2002,JF1GG68522H8,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,14,0,0,0,777777777777,777777777777,777777777777,1,1,3,57,252.548269
201600205311,2,27,893,10,1,0,2,3,15,14,0,2,0,23,870,23870,61,2015,1GD374CG7F11,0,77,777777777,77777777777,2,1,1,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,2,6,27,208.54041791
201600205465,2,70,137,10,1,0,6,19,0,14,0,2,0,12,23,12023,4,2007,3FAHP081X7R1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,2,5,12,0,0,0,777777777777,777777777777,777777777777,2,3,16,70,215.218122
201600205529,2,70,138,10,1,0,6,5,10,14,0,2,0,55,33,55033,4,9999,999999999999,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,2,5,12,0,0,0,777777777777,777777777777,777777777777,2,3,16,70,215.218122
201600205819,3,27,893,5,2,0,2,19,43,12,8,2,0,20,403,20403,14,2003,1GNDS13S8321,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,2,6,27,24.56993937
201600207062,2,34,1678,6,1,0,2,2,30,14,0,2,0,49,399,49399,4,2012,999999999999,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,8,2,12,0,0,0,777777777777,777777777777,777777777777,1,1,1,34,54.361590695
201600207288,2,47,2034,10,1,0,3,23,24,14,0,2,0,54,35,54035,4,2004,19UUA66264A0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,4,5,12,0,0,0,777777777777,777777777777,777777777777,2,2,9,47,290.0455226
201600208617,1,34,1688,10,1,0,2,13,20,14,0,2,0,63,402,63402,14,2016,5XYPGDA32GG0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,1,1,34,115.7036152
201600208715,2,47,2136,10,1,0,3,19,35,14,0,3,0,20,471,20471,30,1996,1GCCS1440TK2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,61,4,5,12,0,0,0,777777777777,777777777777,777777777777,2,2,9,47,290.0455226
201600208715,3,47,2136,10,1,0,3,19,35,14,0,3,0,12,37,12037,5,2012,1FAHP3M27CL1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,61,4,5,12,0,0,0,777777777777,777777777777,777777777777,2,2,9,47,290.0455226
201600208753,2,34,1688,2,1,0,2,11,26,9,0,2,0,37,31,37031,4,2010,2HGFA1F8XAH5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,1,1,34,23.654666824
201600208823,1,34,1692,10,1,1,2,11,30,14,0,2,0,42,401,42401,14,2005,4JGAB57E65A3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,1,1,34,115.7036152
201600208947,2,47,1835,10,1,0,3,12,20,14,0,3,0,20,481,20481,31,2009,3GCEK23349G2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,2,5,12,0,0,0,777777777777,777777777777,777777777777,2,2,9,47,290.04552259
201600209264,2,51,1098,8,1,0,1,18,17,14,0,2,0,35,50,35050,5,2015,3N1CE2CP0FL4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,10,51,150.78683033
201600209431,1,34,1695,7,1,0,2,11,15,14,0,2,0,12,462,12462,21,2016,1FTBW2CM2GKA,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,1,1,34,76.830232728
201600209662,2,76,2298,9,1,0,3,20,46,42,0,2,0,35,51,35051,6,2009,JN8AS58V99W4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,1,2,76,157.05384614
201600209706,2,34,1693,9,1,5,2,21,2,14,0,2,0,49,46,49046,6,2014,JTDZN3EU4E33,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,8,8,8,12,0,0,0,777777777777,777777777777,777777777777,1,1,1,34,80.150707354
201600209805,2,47,2034,10,1,0,4,16,19,14,0,2,0,22,22,22022,4,2007,1G2ZG58N8741,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,2,5,12,0,0,0,777777777777,777777777777,777777777777,2,2,9,47,290.0455226
201600210037,2,67,1919,10,1,0,3,7,0,14,0,2,0,20,22,20022,4,2007,1G1AK55F4773,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,61,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,2,8,67,216.49883693
201600210142,2,34,1678,9,1,0,2,16,30,14,0,2,0,34,399,34399,8,2015,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,1,1,34,80.150707352
201600210439,2,45,1278,9,1,1,6,14,30,14,0,2,0,20,2,20002,9,2016,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,2,5,12,0,0,0,777777777777,777777777777,777777777777,2,2,9,45,172.70071843
201600211242,2,59,503,10,1,1,5,13,2,14,0,2,0,63,32,63032,5,2016,KNADM4A3XG66,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,10,59,304.5668441
201600211557,2,59,503,9,1,0,5,15,36,14,0,2,0,35,47,35047,4,2012,1N4BL2AP7CC1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,10,59,236.96281712
201600212261,2,12,459,10,1,0,6,5,25,14,0,2,0,37,32,37032,4,2004,1HGCM563X4A0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,8,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,12,12,235.19364783
201600212754,2,25,2091,10,1,0,3,7,30,14,0,2,0,20,37,20037,4,2013,999999999999,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,2,8,25,189.6892631
201600212893,2,29,966,7,1,0,1,14,56,14,0,2,0,7,26,7026,4,2008,1B3LC46K78N2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,61,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,2,7,29,135.59156605
201600213952,2,51,1098,9,1,0,1,13,15,14,0,2,0,34,34,34034,2,2008,WBAWB335X8PU,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,10,51,191.90521439
201600214127,2,51,1078,10,1,0,1,3,5,14,0,2,0,55,401,55401,14,2003,KM8SC13E63U5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,10,51,275.29399899
201600214402,2,54,515,10,1,1,3,14,15,14,0,2,0,35,443,35443,20,2007,5N1BV28U67N1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,14,54,217.90629555
201600215169,2,59,504,10,1,0,6,23,0,14,0,2,0,2,404,2404,14,2013,1C4RJEAG0DC5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,10,59,304.5668441
201600215831,2,76,2292,10,1,0,4,9,36,14,0,2,0,20,471,20471,30,1999,1GCDT14X9XK2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,8,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,1,2,76,213.94657867
201600215965,2,44,388,9,1,0,6,1,25,14,0,2,0,49,40,49040,4,1997,4T1BG22K9VU7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,777777777777,777777777777,777777777777,2,4,25,44,219.79547524
201600216166,2,29,966,10,1,0,1,20,14,14,0,2,0,55,35,55035,4,2006,KMHDN46DX6U2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,2,7,29,215.79821611
201600216396,3,67,1919,8,2,0,3,6,1,12,6,3,0,12,422,12422,15,2003,1FMPU16L03LB,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,3,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,2,8,67,126.94044258
201600216396,4,67,1919,8,2,0,3,6,1,12,6,3,0,97,997,97997,98,9998,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,98,8,8,12,0,0,0,777777777777,777777777777,777777777777,1,2,8,67,126.94044258
201600216396,5,67,1919,8,2,0,3,6,1,12,6,3,0,97,997,97997,98,9998,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,98,8,8,12,0,0,0,777777777777,777777777777,777777777777,1,2,8,67,126.94044258
201600216868,2,51,1098,9,1,0,1,14,58,14,0,2,0,37,31,37031,4,2015,19XFB2F81FE0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,10,51,191.90521439
201600216998,2,76,2292,8,1,0,4,21,30,14,0,2,0,37,32,37032,2,2009,1HGCS128X9A0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,4,3,12,0,0,0,777777777777,777777777777,777777777777,1,1,2,76,170.55474818
201600217676,2,51,1098,6,1,0,1,19,16,14,0,2,0,48,34,48034,6,2002,4S3BH8064276,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,777777777777,777777777777,777777777777,1,3,10,51,57.786124035
201600217676,3,51,1098,6,1,0,1,19,16,14,0,2,0,63,401,63401,14,2001,KNDJB7234150,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,10,51,57.786124035
201600217747,2,51,1078,10,1,0,1,99,99,14,0,2,0,12,23,12023,4,2007,3FAHP07Z17R2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,3,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,10,51,275.29399899
201600217822,2,46,362,10,1,0,5,17,41,14,0,2,0,35,472,35472,30,2003,1N6ED29X03C4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,4,22,46,292.62224233
201600218066,2,51,1098,10,1,0,1,23,0,14,0,2,0,37,32,37032,4,2011,5KBCP3F85BB0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,10,51,275.29399899
201600218855,2,75,1230,10,1,0,6,7,15,14,0,2,0,12,37,12037,4,2009,1FAHP35N09W1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,777777777777,777777777777,777777777777,2,3,19,75,205.52548782
201600219366,2,49,260,9,1,0,6,19,18,14,0,2,0,12,23,12023,4,2013,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,61,2,8,12,0,0,0,777777777777,777777777777,777777777777,1,4,21,49,684.35901035
201600220561,2,70,138,10,1,0,6,19,55,14,0,2,0,49,401,49401,14,2007,JTEZU14R1780,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,777777777777,777777777777,777777777777,2,3,16,70,215.218122
201600220653,2,67,1925,8,1,0,3,16,32,14,0,2,0,37,31,37031,4,2004,2HGES16304H6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,2,8,67,126.94044258
201600220724,2,10,315,9,1,0,5,99,99,14,0,2,0,54,44,54044,4,2015,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,4,21,10,479.45675897
201600220733,2,67,1925,10,1,0,3,16,33,14,0,2,0,35,49,35049,6,2015,5N1AZ2MH7FN2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,2,8,67,216.49883692
201600221156,2,51,1098,10,1,0,2,1,0,14,0,2,0,54,39,54039,6,2011,JH4CW2H65BC0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,83,6,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,10,51,275.29399899
201600221248,2,51,1098,7,1,0,2,12,47,14,0,2,0,34,402,34402,14,2005,WBXPA93485WD,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,10,51,164.4849415
201600221304,2,51,1098,10,1,0,2,7,30,14,0,2,0,42,47,42047,2,2006,WDBTJ56J16F1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,10,51,275.29399899
201600221394,2,51,1078,10,1,0,2,21,30,14,0,2,0,49,43,49043,4,2007,4T1BK36B97U1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,98,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,10,51,275.29399899
201600221887,2,51,1098,6,1,0,2,17,25,14,0,2,0,69,54,69054,3,2003,WMWRC33433TC,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,10,51,57.786124035
201600221963,2,34,1692,9,1,0,2,17,0,14,0,2,0,35,443,35443,20,1995,4N2DN11W3SD8,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,1,1,34,80.150707353
201600222978,2,12,457,7,1,1,6,15,0,14,0,2,0,12,481,12481,31,2016,1FT7W2BT2GEA,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,12,12,142.66553889
201600224744,1,34,1693,10,1,0,3,20,25,14,0,2,0,58,33,58033,4,1999,JNKCP11A5XT2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,1,1,34,115.7036152
201600224765,2,47,2035,6,1,1,5,13,26,14,0,2,0,7,24,7024,4,2012,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,5,0,12,6,2,12,41,0,0,777777777777,777777777777,777777777777,2,2,9,47,65.43136621
201600224851,2,47,2001,8,1,0,5,21,33,53,0,3,0,2,404,2404,14,1996,1J4GZ58Y9TC2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,83,6,2,12,0,0,0,777777777777,777777777777,777777777777,2,2,9,47,174.30176629
201600224851,3,47,2001,8,1,0,5,21,33,53,0,3,0,37,31,37031,9,2012,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,83,6,2,12,0,0,0,777777777777,777777777777,777777777777,2,2,9,47,174.30176629
201600224982,1,34,1684,10,1,2,2,8,0,14,0,2,0,20,443,20443,20,2002,1GNDX03E12D2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,1,1,34,115.7036152
201600226170,2,51,1114,10,1,1,2,20,23,14,0,2,0,84,881,84881,63,2010,1HTMMAAN1AH2,0,57,187595,57187595,3,1,97,1,0,0,0,0,0,0,0,11,0,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,10,51,275.29399899
201600227005,2,55,1056,8,1,0,2,0,37,14,0,2,0,20,481,20481,31,2001,1GCEK19TX1E2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,4,5,12,0,0,0,777777777777,777777777777,777777777777,2,3,17,55,144.26068623
201600227056,1,34,1688,10,1,0,3,19,25,14,0,2,0,37,402,37402,14,2014,2HKRM4H76EH7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,3,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,1,1,34,115.7036152
201600227137,2,33,1484,2,1,2,2,12,58,8,0,2,0,37,32,37032,4,2015,1HGCR2F32FA2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,2,0,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,11,33,28.259982016
201600227452,2,51,1098,7,1,0,2,18,11,14,0,2,0,49,482,49482,31,2012,5TFRM5F10CX0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,10,51,164.4849415
201600227564,2,51,1078,10,1,0,2,99,99,14,0,2,0,63,34,63034,4,2011,KNAGM4A75B50,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,10,51,275.29399899
201600227760,2,33,1484,10,1,0,2,1,18,14,0,2,0,49,40,49040,4,2004,4T1BE30K54U8,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,11,33,229.53058397
201600227863,2,55,1069,10,1,0,2,16,42,14,0,2,0,20,37,20037,4,2012,1G1ZD5E04CF3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,8,2,5,12,0,0,0,777777777777,777777777777,777777777777,2,3,17,55,190.04284025
201600227905,2,82,2152,9,1,0,3,9,54,14,0,2,0,20,443,20443,20,2000,1GNDX03E6YD3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,2,5,12,0,0,0,777777777777,777777777777,777777777777,2,3,19,82,131.56101908
201600227929,2,82,2152,10,1,0,3,10,15,14,0,2,0,7,29,7029,4,2013,1C3CDFBA9DD1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,2,5,12,0,0,0,777777777777,777777777777,777777777777,2,3,19,82,188.64206033
201600227945,2,82,2152,6,1,0,3,17,34,14,0,2,0,23,422,23422,15,2004,3GKEC16ZX4G2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,4,5,12,0,0,0,777777777777,777777777777,777777777777,2,3,19,82,44.243787003
201600229051,2,76,2286,10,1,0,4,4,19,14,0,2,0,20,481,20481,31,1998,1GCHK34J9WE1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,6,2,12,0,0,0,777777777777,777777777777,777777777777,1,1,2,76,213.94657868
201600229051,3,76,2286,10,1,0,4,4,19,14,0,2,0,20,421,20421,15,1995,1GNDT13WXS22,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,9,5,12,0,0,0,777777777777,777777777777,777777777777,1,1,2,76,213.94657868
201600229108,3,56,206,4,2,0,3,7,0,12,6,2,0,7,482,7482,31,1996,1B7HC16ZXTJ1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,4,20,206,39.058666672
201600229812,2,51,1098,10,1,0,3,16,30,14,0,2,0,20,403,20403,14,2003,1GNDT13S7323,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,1,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,10,51,275.29399899
201600230520,2,51,1098,10,1,0,3,4,41,14,0,2,0,22,20,22020,4,2008,2G2WP5526811,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,777777777777,777777777777,777777777777,1,3,10,51,275.29399899
201600230802,2,51,1098,7,1,1,3,18,0,14,0,2,0,6,441,6441,20,2010,2A4RR4DE7AR1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,1,0,7,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,10,51,164.4849415
201600230864,2,51,1098,10,1,0,3,6,0,14,0,2,0,12,401,12401,14,2005,1FMZU63K35UB,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,10,51,275.29399899
201600231068,2,51,1098,10,1,0,3,5,0,14,0,2,0,35,39,35039,4,2010,1N4AA5AP2AC8,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,10,51,275.29399899
201600231184,2,55,1056,7,1,1,3,15,58,45,0,4,0,12,881,12881,61,2011,1FDUF5GYXBED,0,57,1622867,571622867,2,1,1,1,0,0,0,0,0,0,0,1,0,5,12,0,0,0,777777777777,777777777777,777777777777,2,3,17,55,109.39374703
201600232383,1,13,1208,10,1,0,2,21,46,14,0,2,0,49,399,49399,9,2012,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,61,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,1,3,13,374.01002209
201600232443,2,67,1919,10,1,1,3,14,55,14,0,2,0,12,401,12401,14,2015,999999999999,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,0,5,20,41,0,0,777777777777,777777777777,777777777777,1,2,8,67,216.49883693
201600232612,2,54,516,7,1,1,1,9,42,14,0,2,0,84,884,84884,66,2015,3HSCXAPR4FN6,1,57,261902,57261902,3,6,1,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,1JJV532D6DL7,777777777777,777777777777,1,3,14,54,134.91577527
201600232714,2,54,516,9,1,1,2,15,12,14,0,2,0,37,441,37441,20,2011,5FNRL5H61BB0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,14,54,147.86026556
201600232981,2,34,1693,7,1,0,3,15,25,14,0,2,0,59,404,59404,14,2015,JTJBM7FX5F50,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,1,1,34,76.83023273
201600234774,2,12,455,7,1,0,6,14,15,14,0,2,0,20,481,20481,31,1999,1GCEK19T2XZ1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,12,12,142.66553889
201600235382,2,44,388,9,1,0,6,1,10,14,0,2,0,7,472,7472,31,1987,999999999999,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,6,5,12,0,0,0,777777777777,777777777777,777777777777,2,4,25,44,219.79547524
201600235484,2,44,388,9,1,0,6,2,9,14,0,2,0,35,472,35472,30,2001,1N6ED27YX1C3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,4,5,12,0,0,0,777777777777,777777777777,777777777777,2,4,25,44,219.79547524
201600237728,2,78,469,9,1,0,7,14,37,14,0,2,0,12,401,12401,14,2016,1FM5K7D84GGC,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,10,78,175.6598113
201600238216,2,12,457,10,1,0,7,23,0,14,0,2,0,34,37,34037,4,2008,WBAHN03518DD,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,12,12,235.19364783
201600238216,3,12,457,10,1,0,7,23,0,14,0,2,0,41,51,41051,5,2008,JM1BK3439818,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,12,12,235.19364783
201600238621,3,12,456,10,2,1,7,19,0,12,1,2,0,42,48,42048,4,2010,WDDHF5GB1AA0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,777777777777,777777777777,777777777777,1,3,12,12,235.19364783
201600239871,2,48,91,2,1,0,7,2,25,8,0,2,0,53,34,53034,4,2007,KL5JD56Z87K5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,12,48,82.517198754
201600239999,2,70,138,9,1,0,6,10,30,14,0,2,0,41,51,41051,4,2014,JM1BM1T72E11,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,4,4,5,12,0,0,0,777777777777,777777777777,777777777777,2,3,16,70,146.52410486
