CASENUM,VEH_NO,PSU,PJ,STRATUM,MDRDSTRD,URBANICITY,REGION,PSUSTRAT,PSU_VAR,WEIGHT
201600019122,1,37,3200,6,0,2,4,24,37,74.143559476
201600019122,2,37,3200,6,0,2,4,24,37,74.143559476
201600019207,1,65,2851,6,98,1,3,13,65,54.086402528
201600019207,2,65,2851,6,98,1,3,13,65,54.086402528
201600019253,1,65,2851,2,98,1,3,13,65,24.694921393
201600019257,1,65,2851,8,0,1,3,13,65,139.83639946
201600019257,2,65,2851,8,98,1,3,13,65,139.83639946
201600019270,1,58,3247,5,96,1,2,6,58,23.832628946
201600019270,2,58,3247,5,0,1,2,6,58,23.832628946
201600019341,1,58,3247,10,96,1,2,6,58,248.71541756
201600019368,1,58,3247,9,96,1,2,6,58,170.8793024
201600019370,1,58,3247,10,96,1,2,6,58,248.71541756
201600019371,1,48,91,5,0,1,3,12,48,31.455210339
201600019390,1,58,3247,8,0,1,2,6,58,133.39900325
201600019407,1,58,3247,10,0,1,2,6,58,248.71541756
201600019407,2,58,3247,10,0,1,2,6,58,248.71541756
201600019408,1,58,3245,10,96,1,2,6,58,248.71541756
201600019408,2,58,3245,10,0,1,2,6,58,248.71541756
201600019411,1,58,3245,6,19,1,2,6,58,54.962938497
201600019411,2,58,3245,6,0,1,2,6,58,54.962938497
201600019411,3,58,3245,6,0,1,2,6,58,54.962938497
201600019424,1,58,3246,10,1,1,2,6,58,248.71541755
201600019424,2,58,3246,10,0,1,2,6,58,248.71541755
201600019425,1,58,3246,9,96,1,2,6,58,170.8793024
201600019456,1,58,3224,10,93,1,2,6,58,248.71541756
201600019478,1,58,3224,8,0,1,2,6,58,133.39900325
201600019478,2,58,3224,8,1,1,2,6,58,133.39900325
201600019486,1,58,3262,9,98,1,2,6,58,170.8793024
201600019487,1,58,3262,10,0,1,2,6,58,248.71541756
201600019493,1,58,3262,4,0,1,2,6,58,37.96704467
201600019496,1,58,3262,10,0,1,2,6,58,248.71541756
201600019504,1,58,3246,8,0,1,2,6,58,133.39900325
201600019504,2,58,3246,8,0,1,2,6,58,133.39900325
201600019504,3,58,3246,8,0,1,2,6,58,133.39900325
201600019540,1,65,2851,10,0,1,3,13,65,268.97048064
201600019540,2,65,2851,10,0,1,3,13,65,268.97048064
201600019581,1,46,362,9,0,1,4,22,46,190.36350382
201600019581,2,46,362,9,0,1,4,22,46,190.36350382
201600019581,3,46,362,9,0,1,4,22,46,190.36350382
201600019594,1,46,362,10,0,1,4,22,46,292.62224233
201600019717,1,27,893,10,0,1,2,6,27,208.54041791
201600019717,2,27,893,10,0,1,2,6,27,208.54041791
201600019736,1,27,893,9,0,1,2,6,27,140.52306969
201600019736,2,27,893,9,0,1,2,6,27,140.52306969
201600019775,1,65,2851,9,0,1,3,13,65,181.67007486
201600019783,1,65,2851,5,0,1,3,13,65,26.423121006
201600019783,2,65,2851,5,0,1,3,13,65,26.423121006
201600019834,1,65,2851,6,99,1,3,13,65,54.086402528
201600019834,2,65,2851,6,0,1,3,13,65,54.086402528
201600019871,1,27,896,10,0,1,2,6,27,208.5404179
201600019871,2,27,896,10,0,1,2,6,27,208.5404179
201600019879,1,27,896,9,0,1,2,6,27,140.52306969
201600019879,2,27,896,9,0,1,2,6,27,140.52306969
201600019885,1,27,896,10,0,1,2,6,27,208.5404179
201600019885,2,27,896,10,0,1,2,6,27,208.5404179
201600019895,1,27,896,6,0,1,2,6,27,52.727176845
201600019895,2,27,896,6,0,1,2,6,27,52.727176845
201600019895,3,27,896,6,0,1,2,6,27,52.727176845
201600019897,1,27,896,10,0,1,2,6,27,208.5404179
201600019897,2,27,896,10,0,1,2,6,27,208.5404179
201600019899,1,27,896,9,0,1,2,6,27,140.52306969
201600019899,2,27,896,9,0,1,2,6,27,140.52306969
201600019906,1,27,896,9,0,1,2,6,27,140.52306969
201600019906,2,27,896,9,0,1,2,6,27,140.52306969
201600019913,1,27,896,9,99,1,2,6,27,140.52306969
201600019913,2,27,896,9,0,1,2,6,27,140.52306969
201600019919,1,27,896,8,0,1,2,6,27,137.27110719
201600019919,2,27,896,8,0,1,2,6,27,137.27110719
201600019920,1,27,896,10,0,1,2,6,27,208.5404179
201600019920,2,27,896,10,0,1,2,6,27,208.5404179
201600019925,1,27,896,6,0,1,2,6,27,52.727176845
201600019925,2,27,896,6,0,1,2,6,27,52.727176845
201600019928,1,27,896,9,0,1,2,6,27,140.52306969
201600019928,2,27,896,9,0,1,2,6,27,140.52306969
201600019939,1,27,896,10,0,1,2,6,27,208.5404179
201600019939,2,27,896,10,0,1,2,6,27,208.5404179
201600019944,1,27,896,9,0,1,2,6,27,140.52306969
201600019944,2,27,896,9,0,1,2,6,27,140.52306969
201600019949,1,27,896,10,0,1,2,6,27,208.5404179
201600019949,2,27,896,10,0,1,2,6,27,208.5404179
201600019949,3,27,896,10,0,1,2,6,27,208.5404179
201600019953,1,27,896,9,0,1,2,6,27,140.52306969
201600019953,2,27,896,9,0,1,2,6,27,140.52306969
201600019954,1,27,896,6,0,1,2,6,27,52.727176845
201600019954,2,27,896,6,0,1,2,6,27,52.727176845
201600019962,1,27,896,9,0,1,2,6,27,140.52306969
201600019962,2,27,896,9,0,1,2,6,27,140.52306969
201600020000,1,27,905,6,0,1,2,6,27,62.126128929
201600020000,2,27,905,6,0,1,2,6,27,62.126128929
201600020004,1,27,905,10,0,1,2,6,27,208.5404179
201600020009,1,27,905,9,0,1,2,6,27,140.52306969
201600020009,2,27,905,9,0,1,2,6,27,140.52306969
201600020010,1,27,905,10,0,1,2,6,27,208.5404179
201600020010,2,27,905,10,0,1,2,6,27,208.5404179
201600020013,1,27,905,6,0,1,2,6,27,62.126128929
201600020013,2,27,905,6,0,1,2,6,27,62.126128929
201600020014,1,27,905,9,0,1,2,6,27,140.52306969
201600020021,1,27,905,10,0,1,2,6,27,208.5404179
201600020021,2,27,905,10,0,1,2,6,27,208.5404179
201600020023,1,27,905,9,0,1,2,6,27,140.52306969
201600020023,2,27,905,9,0,1,2,6,27,140.52306969
201600020026,1,27,900,7,0,1,2,6,27,119.83077838
201600020026,2,27,900,7,0,1,2,6,27,119.83077838
201600020030,1,27,900,7,0,1,2,6,27,119.83077838
201600020030,2,27,900,7,0,1,2,6,27,119.83077838
201600020034,1,27,877,9,0,1,2,6,27,165.16286278
201600020034,2,27,877,9,0,1,2,6,27,165.16286278
201600020035,1,27,877,9,0,1,2,6,27,165.16286278
201600020035,2,27,877,9,0,1,2,6,27,165.16286278
201600020036,1,27,877,10,0,1,2,6,27,208.5404179
201600020036,2,27,877,10,0,1,2,6,27,208.5404179
201600020038,1,27,877,9,0,1,2,6,27,165.16286278
201600020038,2,27,877,9,0,1,2,6,27,165.16286278
201600020039,1,27,877,10,0,1,2,6,27,208.5404179
201600020040,1,27,877,9,0,1,2,6,27,165.16286278
201600020041,1,27,877,10,0,1,2,6,27,208.5404179
201600020043,1,27,877,8,0,1,2,6,27,187.60207669
201600020043,2,27,877,8,0,1,2,6,27,187.60207669
201600020046,1,26,936,10,0,2,2,9,26,286.46352655
201600020046,2,26,936,10,0,2,2,9,26,286.46352655
201600020197,1,26,721,10,0,2,2,9,26,286.46352656
201600020200,1,26,721,9,0,2,2,9,26,189.47714774
201600020200,2,26,721,9,0,2,2,9,26,189.47714774
201600020201,1,26,721,8,0,2,2,9,26,206.46033823
201600020201,2,26,721,8,0,2,2,9,26,206.46033823
201600020206,1,26,721,9,0,2,2,9,26,189.47714774
201600020206,2,26,721,9,0,2,2,9,26,189.47714774
201600020206,3,26,721,9,0,2,2,9,26,189.47714774
201600020207,1,26,721,10,0,2,2,9,26,286.46352656
201600020216,1,26,721,6,0,2,2,9,26,73.334573805
201600020216,2,26,721,6,0,2,2,9,26,73.334573805
201600020217,1,26,721,10,0,2,2,9,26,286.46352656
201600020217,2,26,721,10,0,2,2,9,26,286.46352656
201600020218,1,26,721,2,0,2,2,9,26,65.169189199
201600020261,1,60,232,8,0,1,4,21,60,292.47533004
201600020261,2,60,232,8,0,1,4,21,60,292.47533004
201600020280,1,60,232,10,0,1,4,21,60,475.61102416
201600020280,2,60,232,10,0,1,4,21,60,475.61102416
201600020283,1,60,232,2,0,1,4,21,60,54.432709771
201600020291,1,82,2168,9,0,2,3,19,82,131.56101908
201600020291,2,82,2168,9,0,2,3,19,82,131.56101908
201600020302,1,82,2168,3,0,2,3,19,82,24.287014993
201600020303,1,82,2168,10,99,2,3,19,82,188.64206033
201600020314,1,46,362,8,0,1,4,22,46,161.03680272
201600020314,2,46,362,8,0,1,4,22,46,161.03680272
201600020323,1,46,362,6,0,1,4,22,46,59.69605321
201600020323,2,46,362,6,0,1,4,22,46,59.69605321
201600020335,1,46,362,10,0,1,4,22,46,292.62224233
201600020335,2,46,362,10,0,1,4,22,46,292.62224233
201600020355,1,46,362,9,0,1,4,22,46,190.36350382
201600020355,2,46,362,9,0,1,4,22,46,190.36350382
201600020361,1,46,362,8,0,1,4,22,46,161.03680272
201600020361,2,46,362,8,0,1,4,22,46,161.03680272
201600020361,3,46,362,8,0,1,4,22,46,161.03680272
201600020376,1,46,362,10,0,1,4,22,46,292.62224233
201600020376,2,46,362,10,0,1,4,22,46,292.62224233
201600020456,1,44,388,10,0,2,4,25,44,317.68153186
201600020456,2,44,388,10,99,2,4,25,44,317.68153186
201600020464,1,44,388,2,0,2,4,25,44,35.950176889
201600020476,1,44,388,2,0,2,4,25,44,35.950176889
201600020484,1,44,388,10,99,2,4,25,44,317.68153186
201600020556,1,40,3076,5,0,1,3,15,40,50.470261182
201600020556,2,40,3076,5,0,1,3,15,40,50.470261182
201600020557,1,40,3076,10,0,1,3,15,40,438.91425837
201600020557,2,40,3076,10,0,1,3,15,40,438.91425837
201600020615,1,40,3076,9,0,1,3,15,40,309.62369621
201600020621,1,40,3076,3,0,1,3,15,40,49.482256647
201600020623,1,40,3076,8,0,1,3,15,40,287.25910116
201600020623,2,40,3076,8,0,1,3,15,40,287.25910116
201600020625,1,40,3076,10,0,1,3,15,40,438.91425837
201600020642,1,40,3076,7,0,1,3,15,40,322.7538975
201600020642,2,40,3076,7,0,1,3,15,40,322.7538975
201600020679,1,40,3076,6,0,1,3,15,40,124.2318535
201600020679,2,40,3076,6,0,1,3,15,40,124.2318535
201600020699,1,40,3076,10,0,1,3,15,40,438.91425837
201600020717,1,40,3076,8,0,1,3,15,40,287.25910116
201600020717,2,40,3076,8,0,1,3,15,40,287.25910116
201600020724,1,40,3076,9,0,1,3,15,40,309.62369621
201600020724,2,40,3076,9,0,1,3,15,40,309.62369621
201600020753,1,40,3076,2,0,1,3,15,40,46.042834217
201600020757,1,40,3076,10,99,1,3,15,40,438.91425837
201600020780,1,40,3077,5,0,1,3,15,40,50.470261182
201600020780,2,40,3077,5,99,1,3,15,40,50.470261182
201600020782,1,40,3077,7,0,1,3,15,40,322.7538975
201600020782,2,40,3077,7,0,1,3,15,40,322.7538975
201600020785,1,40,3077,10,0,1,3,15,40,438.91425837
201600020785,2,40,3077,10,0,1,3,15,40,438.91425837
201600020799,1,40,3069,5,0,1,3,15,40,50.470261182
201600020807,1,40,3069,10,93,1,3,15,40,438.91425837
201600020823,1,40,3073,7,0,1,3,15,40,322.7538975
201600020823,2,40,3073,7,0,1,3,15,40,322.7538975
201600020827,1,40,3073,5,0,1,3,15,40,50.470261182
201600020827,2,40,3073,5,0,1,3,15,40,50.470261182
201600021138,1,70,46,7,98,2,3,16,70,129.82708256
201600021138,2,70,46,7,16,2,3,16,70,129.82708256
201600021194,1,70,46,10,0,2,3,16,70,215.218122
201600021194,2,70,46,10,0,2,3,16,70,215.218122
201600021195,1,70,46,6,0,2,3,16,70,51.573654892
201600021195,2,70,46,6,0,2,3,16,70,51.573654892
201600021201,1,70,46,5,0,2,3,16,70,33.556555226
201600021201,2,70,46,5,0,2,3,16,70,33.556555226
201600021203,1,70,46,5,5,2,3,16,70,29.895221382
201600021203,1,70,46,5,6,2,3,16,70,29.895221382
201600021204,1,70,46,7,99,2,3,16,70,129.82708256
201600021204,2,70,46,7,0,2,3,16,70,129.82708256
201600021205,1,70,46,10,1,2,3,16,70,215.218122
201600021205,2,70,46,10,0,2,3,16,70,215.218122
201600021220,1,70,46,9,12,2,3,16,70,146.52410486
201600021220,2,70,46,9,0,2,3,16,70,146.52410486
201600021230,1,70,138,9,0,2,3,16,70,146.52410486
201600021230,2,70,138,9,0,2,3,16,70,146.52410486
201600021230,3,70,138,9,0,2,3,16,70,146.52410486
201600021234,1,70,138,8,0,2,3,16,70,130.17618946
201600021234,2,70,138,8,0,2,3,16,70,130.17618946
201600021240,1,70,137,9,12,2,3,16,70,146.52410486
201600021240,2,70,137,9,0,2,3,16,70,146.52410486
201600021242,1,70,137,2,0,2,3,16,70,28.248233112
201600021246,1,70,137,10,0,2,3,16,70,215.218122
201600021250,1,70,138,3,99,2,3,16,70,29.720761763
201600021250,2,70,138,3,0,2,3,16,70,29.720761763
201600021256,1,70,138,9,0,2,3,16,70,146.52410486
201600021256,2,70,138,9,0,2,3,16,70,146.52410486
201600021256,3,70,138,9,0,2,3,16,70,146.52410486
201600021257,1,70,138,6,92,2,3,16,70,51.573654892
201600021257,2,70,138,6,0,2,3,16,70,51.573654892
201600021257,3,70,138,6,0,2,3,16,70,51.573654892
201600021263,1,70,138,7,0,2,3,16,70,129.82708256
201600021263,2,70,138,7,0,2,3,16,70,129.82708256
201600021264,1,70,138,8,0,2,3,16,70,130.17618946
201600021264,2,70,138,8,0,2,3,16,70,130.17618946
201600021267,1,70,138,6,99,2,3,16,70,51.573654892
201600021267,2,70,138,6,0,2,3,16,70,51.573654892
201600021271,1,70,138,9,0,2,3,16,70,146.52410486
201600021271,2,70,138,9,0,2,3,16,70,146.52410486
201600021272,1,70,138,10,0,2,3,16,70,215.218122
201600021272,2,70,138,10,0,2,3,16,70,215.218122
201600021285,1,70,138,10,0,2,3,16,70,215.218122
201600021285,2,70,138,10,0,2,3,16,70,215.218122
201600021291,1,70,138,9,0,2,3,16,70,146.52410486
201600021291,2,70,138,9,0,2,3,16,70,146.52410486
201600021292,1,70,138,4,99,2,3,16,70,30.771495765
201600021292,2,70,138,4,0,2,3,16,70,30.771495765
201600021294,1,70,138,8,99,2,3,16,70,130.17618946
201600021294,2,70,138,8,0,2,3,16,70,130.17618946
201600021303,1,70,138,10,9,2,3,16,70,215.218122
201600021303,2,70,138,10,0,2,3,16,70,215.218122
201600021308,1,70,138,9,0,2,3,16,70,146.52410486
201600021308,2,70,138,9,12,2,3,16,70,146.52410486
201600021328,1,48,85,10,0,1,3,12,48,540.79363666
201600021330,1,48,91,6,0,1,3,12,48,157.28668893
201600021330,2,48,91,6,0,1,3,12,48,157.28668893
201600021330,3,48,91,6,0,1,3,12,48,157.28668893
201600021330,4,48,91,6,0,1,3,12,48,157.28668893
201600021338,1,48,85,5,0,1,3,12,48,31.455210339
201600021338,2,48,85,5,0,1,3,12,48,31.455210339
201600021340,1,48,91,8,0,1,3,12,48,326.43196105
201600021360,1,48,85,5,0,1,3,12,48,31.455210339
201600021441,1,37,3202,2,0,2,4,24,37,42.093845655
201600021449,1,37,3159,10,0,2,4,24,37,322.73470521
201600021451,1,37,3200,8,0,2,4,24,37,177.64162702
201600021452,1,37,3201,10,0,2,4,24,37,322.7347052
201600021465,1,37,3202,10,0,2,4,24,37,322.7347052
201600021490,1,37,3200,10,0,2,4,24,37,322.7347052
201600021490,2,37,3200,10,0,2,4,24,37,322.7347052
201600021504,1,37,3200,9,0,2,4,24,37,241.38250192
201600021504,2,37,3200,9,0,2,4,24,37,241.38250192
201600021509,1,37,3200,7,0,2,4,24,37,206.3655652
201600021527,1,37,3200,10,0,2,4,24,37,322.7347052
201600021527,2,37,3200,10,0,2,4,24,37,322.7347052
201600021579,1,48,91,5,0,1,3,12,48,31.455210339
201600021579,2,48,91,5,0,1,3,12,48,31.455210339
201600021580,1,48,91,8,0,1,3,12,48,326.43196105
201600021580,2,48,91,8,0,1,3,12,48,326.43196105
201600021582,1,48,85,5,0,1,3,12,48,31.455210339
201600021590,1,48,91,9,0,1,3,12,48,427.41720998
201600021590,2,48,91,9,0,1,3,12,48,427.41720998
201600021601,1,48,91,10,1,1,3,12,48,540.79363666
201600021601,2,48,91,10,0,1,3,12,48,540.79363666
201600021608,1,48,91,7,0,1,3,12,48,341.53118408
201600021608,2,48,91,7,0,1,3,12,48,341.53118408
201600021611,1,48,85,10,0,1,3,12,48,540.79363666
201600021672,1,70,47,5,98,2,3,16,70,29.895221382
201600021675,1,70,47,8,0,2,3,16,70,130.17618946
201600021675,2,70,47,8,0,2,3,16,70,130.17618946
201600021678,1,70,46,5,5,2,3,16,70,29.895221382
201600021678,1,70,46,5,6,2,3,16,70,29.895221382
201600021678,2,70,46,5,0,2,3,16,70,29.895221382
201600021678,3,70,46,5,0,2,3,16,70,29.895221382
201600021679,1,70,46,9,0,2,3,16,70,146.52410486
201600021679,2,70,46,9,0,2,3,16,70,146.52410486
201600021680,1,70,46,7,0,2,3,16,70,129.82708256
201600021680,2,70,46,7,0,2,3,16,70,129.82708256
201600021682,1,70,46,10,98,2,3,16,70,215.218122
201600021684,1,70,46,7,1,2,3,16,70,129.82708256
201600021684,2,70,46,7,0,2,3,16,70,129.82708256
201600021693,1,70,46,6,0,2,3,16,70,51.573654892
201600021693,2,70,46,6,0,2,3,16,70,51.573654892
201600021697,1,70,46,8,98,2,3,16,70,130.17618946
201600021702,1,70,138,7,0,2,3,16,70,129.82708256
201600021702,2,70,138,7,0,2,3,16,70,129.82708256
201600021704,1,70,46,10,0,2,3,16,70,215.218122
201600021705,1,70,46,5,98,2,3,16,70,29.895221382
201600021711,1,70,137,5,0,2,3,16,70,29.895221382
201600021711,2,70,137,5,0,2,3,16,70,29.895221382
201600021721,1,70,137,9,99,2,3,16,70,146.52410486
201600021721,2,70,137,9,0,2,3,16,70,146.52410486
201600021724,1,70,137,10,0,2,3,16,70,215.218122
201600021724,2,70,137,10,0,2,3,16,70,215.218122
201600021730,1,70,137,9,0,2,3,16,70,146.52410486
201600021730,2,70,137,9,0,2,3,16,70,146.52410486
201600021733,1,70,137,8,0,2,3,16,70,130.17618946
201600021733,2,70,137,8,0,2,3,16,70,130.17618946
201600021739,1,70,136,9,0,2,3,16,70,146.52410486
201600021739,2,70,136,9,97,2,3,16,70,146.52410486
201600021742,1,70,138,9,99,2,3,16,70,146.52410486
201600021742,2,70,138,9,0,2,3,16,70,146.52410486
201600021747,1,70,138,10,0,2,3,16,70,215.218122
201600021747,2,70,138,10,0,2,3,16,70,215.218122
201600021758,1,70,138,6,0,2,3,16,70,51.573654892
201600021758,2,70,138,6,0,2,3,16,70,51.573654892
201600021758,3,70,138,6,0,2,3,16,70,51.573654892
201600021760,1,70,138,10,0,2,3,16,70,215.218122
201600021760,2,70,138,10,0,2,3,16,70,215.218122
201600021763,1,70,138,8,0,2,3,16,70,130.17618946
201600021763,2,70,138,8,0,2,3,16,70,130.17618946
201600021763,3,70,138,8,0,2,3,16,70,130.17618946
201600021764,1,70,138,9,5,2,3,16,70,146.52410486
201600021764,2,70,138,9,0,2,3,16,70,146.52410486
201600021770,1,70,138,9,0,2,3,16,70,146.52410486
201600021770,2,70,138,9,0,2,3,16,70,146.52410486
201600021782,1,70,138,10,0,2,3,16,70,215.218122
201600021782,2,70,138,10,0,2,3,16,70,215.218122
201600021786,1,70,138,8,0,2,3,16,70,130.17618946
201600021786,2,70,138,8,0,2,3,16,70,130.17618946
201600021787,1,70,138,9,0,2,3,16,70,146.52410486
201600021787,2,70,138,9,0,2,3,16,70,146.52410486
201600021787,3,70,138,9,0,2,3,16,70,146.52410486
201600021794,1,70,138,9,1,2,3,16,70,146.52410486
201600021794,2,70,138,9,0,2,3,16,70,146.52410486
201600021805,1,70,138,10,0,2,3,16,70,215.218122
201600021805,2,70,138,10,0,2,3,16,70,215.218122
201600021807,1,70,138,9,0,2,3,16,70,146.52410486
201600021807,2,70,138,9,0,2,3,16,70,146.52410486
201600021816,1,70,138,9,0,2,3,16,70,146.52410486
201600021816,2,70,138,9,0,2,3,16,70,146.52410486
201600021829,1,40,3069,5,0,1,3,15,40,50.470261182
201600021844,1,40,3076,5,0,1,3,15,40,50.470261182
201600021855,1,40,3076,6,0,1,3,15,40,124.2318535
201600021855,2,40,3076,6,0,1,3,15,40,124.2318535
201600021861,1,40,3076,10,0,1,3,15,40,438.91425837
201600021861,2,40,3076,10,0,1,3,15,40,438.91425837
201600021861,3,40,3076,10,0,1,3,15,40,438.91425837
201600021866,1,40,3076,9,0,1,3,15,40,309.62369621
201600021866,2,40,3076,9,0,1,3,15,40,309.62369621
201600021869,1,40,3089,5,0,1,3,15,40,50.470261182
201600021903,1,40,3076,2,0,1,3,15,40,40.068655937
201600021913,1,40,3076,8,0,1,3,15,40,287.25910116
201600021913,2,40,3076,8,0,1,3,15,40,287.25910116
201600021925,1,40,3076,2,98,1,3,15,40,46.042834217
201600021942,1,40,3073,10,0,1,3,15,40,438.91425837
201600021956,1,40,3076,10,0,1,3,15,40,438.91425837
201600021992,1,63,2907,7,0,2,3,16,63,307.32231473
201600021992,2,63,2907,7,0,2,3,16,63,307.32231473
201600021993,1,63,2907,6,0,2,3,16,63,63.697534598
201600021993,2,63,2907,6,0,2,3,16,63,63.697534598
201600021998,1,63,2907,6,93,2,3,16,63,63.697534598
201600021998,2,63,2907,6,0,2,3,16,63,63.697534598
201600022001,1,63,2907,9,0,2,3,16,63,183.80663792
201600022001,2,63,2907,9,0,2,3,16,63,183.80663792
201600022001,3,63,2907,9,0,2,3,16,63,183.80663792
201600022002,1,63,2907,10,0,2,3,16,63,310.40470173
201600022002,2,63,2907,10,12,2,3,16,63,310.40470173
201600022007,1,63,2907,8,0,2,3,16,63,182.43353255
201600022007,2,63,2907,8,0,2,3,16,63,182.43353255
201600022019,1,63,2907,9,0,2,3,16,63,183.80663792
201600022019,2,63,2907,9,0,2,3,16,63,183.80663792
201600022022,1,63,2907,6,0,2,3,16,63,63.697534598
201600022022,2,63,2907,6,0,2,3,16,63,63.697534598
201600022029,1,63,2907,10,0,2,3,16,63,310.40470173
201600022029,2,63,2907,10,0,2,3,16,63,310.40470173
201600022030,1,63,2907,9,0,2,3,16,63,183.80663792
201600022030,2,63,2907,9,0,2,3,16,63,183.80663792
201600022040,1,63,2907,8,0,2,3,16,63,182.43353255
201600022040,2,63,2907,8,0,2,3,16,63,182.43353255
201600022044,1,63,2907,10,0,2,3,16,63,310.40470173
201600022044,2,63,2907,10,0,2,3,16,63,310.40470173
201600022045,1,63,2907,6,0,2,3,16,63,63.697534598
201600022045,2,63,2907,6,98,2,3,16,63,63.697534598
201600022051,1,63,2906,2,0,2,3,16,63,26.068788355
201600022051,2,63,2906,2,0,2,3,16,63,26.068788355
201600022052,1,63,2906,2,0,2,3,16,63,26.068788355
201600022059,1,63,2825,9,0,2,3,16,63,183.80663792
201600022059,2,63,2825,9,5,2,3,16,63,183.80663792
201600022061,1,63,2825,6,99,2,3,16,63,63.697534598
201600022061,2,63,2825,6,0,2,3,16,63,63.697534598
201600022063,1,63,2972,6,0,2,3,16,63,63.697534598
201600022063,2,63,2972,6,1,2,3,16,63,63.697534598
201600022064,1,63,2905,9,0,2,3,16,63,183.80663792
201600022064,2,63,2905,9,0,2,3,16,63,183.80663792
201600022068,1,65,2883,5,93,1,3,13,65,39.71064578
201600022068,2,65,2883,5,0,1,3,13,65,39.71064578
201600022085,1,65,2881,8,0,1,3,13,65,139.83639946
201600022085,2,65,2881,8,92,1,3,13,65,139.83639946
201600022099,1,65,2857,9,12,1,3,13,65,181.67007486
201600022099,2,65,2857,9,0,1,3,13,65,181.67007486
201600022103,1,65,2857,6,0,1,3,13,65,54.086402528
201600022103,2,65,2857,6,12,1,3,13,65,54.086402528
201600022119,1,65,2855,6,93,1,3,13,65,54.086402529
201600022119,2,65,2855,6,0,1,3,13,65,54.086402529
201600022235,1,65,2854,6,93,1,3,13,65,54.086402526
201600022235,2,65,2854,6,0,1,3,13,65,54.086402526
201600022393,1,65,2851,10,0,1,3,13,65,268.97048064
201600022393,2,65,2851,10,0,1,3,13,65,268.97048064
201600022418,1,65,2851,4,0,1,3,13,65,14.873035746
201600022451,1,22,1247,2,99,2,1,5,22,19.72555952
201600022485,1,65,2851,8,0,1,3,13,65,139.83639946
201600022485,2,65,2851,8,0,1,3,13,65,139.83639946
201600022500,1,65,2851,6,0,1,3,13,65,54.086402528
201600022500,2,65,2851,6,0,1,3,13,65,54.086402528
201600022500,3,65,2851,6,0,1,3,13,65,54.086402528
201600022527,1,65,2851,9,99,1,3,13,65,181.67007486
201600022527,2,65,2851,9,0,1,3,13,65,181.67007486
201600022601,1,60,257,6,0,1,4,21,60,111.52292502
201600022601,2,60,257,6,0,1,4,21,60,111.52292502
